UHImax_tbd_5,UHImax_hd_5,UHImax_md_5,UHImin_tbd_5,UHImin_hd_5,UHImin_md_5,TBUILD_tbd_5,TBUILD_hd_5,TBUILD_md_5,SWBGT_U_tbd_5,SWBGT_U_hd_5,SWBGT_U_md_5
2.0517205838803894,0.7645856395158908,0.5298808909295133,2.8290561216848866,1.2046019639602596,0.84472034448945,25.050151966236257,22.831431507114935,22.754731286846617,25.019268242883737,21.261402325500924,21.258138477992
2.0269691149393716,0.7560950086149575,0.5202514989882009,2.789275469603362,1.1925282778136252,0.8341899617993084,25.268000302491366,23.06080612830696,22.936096991533002,25.379469989260002,21.486036472673568,21.482843537875016
2.009987654509368,0.7512162911716712,0.5146849171553127,2.761437098185221,1.1886116946687513,0.8345353341203864,25.233369685985423,22.923935393650602,22.82768452182506,25.373049048361956,21.341367799741704,21.337993413116262
2.007445953510426,0.7454635486268161,0.5139698783462858,2.796020366527416,1.2047875832584358,0.8473464506160393,24.89298246524952,22.629110358002784,22.53720584245598,24.950893822568037,21.013670030998643,21.010239414799766
2.0042184547141746,0.7456864249824969,0.5142794851051368,2.7836283754419395,1.1953597186808904,0.841773873401622,25.13311642187613,22.8361318897107,22.72621616927333,25.26044338417274,21.193638373436652,21.190388718721305
1.9713017322398998,0.7323275501437524,0.49675770384983686,2.723330020904541,1.169435293632641,0.8186323583848037,25.297779242197674,22.998633864615783,22.873046690862882,25.50010755661599,21.397814819722527,21.39451227678575
1.9953423076205783,0.7288730912549962,0.489774171410069,2.7347501472190574,1.1771658064008832,0.8205960480619643,24.94395074137935,22.69604223046648,22.59521966910212,24.987009207821554,21.134482125051317,21.13109262772451
1.9856532238147877,0.7317666579672034,0.49231098109640303,2.7546576923794217,1.2024651058481,0.8470677844904608,24.93452861573961,22.695273673846316,22.60220779682855,24.929787310461204,20.984792831893163,20.981477411790834
2.0238405333624945,0.7356121437647943,0.496412750983437,2.8121886959782354,1.1968647392059515,0.8410591661358134,24.99186642964681,22.69719671886619,22.584747032549398,24.833622391404653,21.02352056482423,21.02027189070188
2.013011720445421,0.7299937028012156,0.48958836918978343,2.770253393385145,1.1721908699567423,0.8288594003329023,25.33806320473,22.97769368938031,22.852742367870402,25.43560271827435,21.437389097406182,21.434141831803487
2.0302875483477556,0.7222866924750743,0.4856376830973077,2.847680921907778,1.193688393633984,0.8394386323908131,25.32453187306722,23.016706822539625,22.89485499663923,25.446171542284667,21.386085781351486,21.382782760866302
2.0028631422254772,0.7127808112790653,0.4776971480072679,2.787981315895363,1.197000785889135,0.841880817842386,25.287015526383012,23.02199854469227,22.908312110181125,25.404184039923603,21.46776024239195,21.46444143515013
1.9960258095352739,0.7144619380540337,0.4746184958889553,2.800415621863471,1.1826135960050306,0.8341341044180083,25.489963478512234,23.180898327152974,23.063059881798125,25.633844840029877,21.6333260218647,21.630016972796497
1.9641343399330422,0.70521648654784,0.466252355018989,2.741458539609556,1.1850911896055827,0.8346577209741491,25.37395805782742,23.042979891028057,22.924026202555723,25.61406942501802,21.53478337284912,21.531398464133172
1.9896563777217158,0.7143366991371383,0.47148199022913273,2.8042702321653015,1.1883717326656684,0.8342305615917024,25.23425215261954,22.879038525387152,22.740011297981695,25.37760452551474,21.16841815959024,21.165068650929427
