UHImax_tbd_0,UHImax_hd_0,UHImax_md_0,UHImin_tbd_0,UHImin_hd_0,UHImin_md_0,TBUILD_tbd_0,TBUILD_hd_0,TBUILD_md_0,SWBGT_U_tbd_0,SWBGT_U_hd_0,SWBGT_U_md_0
2.054890791575114,0.7689802058560411,0.5354037771664533,2.83007252657855,1.2059411762901369,0.8459483937720599,25.05330972318296,22.843792590943078,22.77040386439869,25.020147588172996,21.262670125696868,21.259406352858928
2.0323071126584655,0.7633321965571657,0.5293591616193847,2.790949962757252,1.1946591250192165,0.8361049731309935,25.2733086126822,23.081343131125042,22.96210205090121,25.38093750136883,21.48812744150744,21.48493455221025
2.0175112618340387,0.7614281880002046,0.5273853933284244,2.7638232619674117,1.1915812203419496,0.837157714061248,25.24063518312242,22.952707302945555,22.86403778424053,25.37506507544054,21.344297938565607,21.34092365055612
2.017189961892587,0.7586940264351394,0.5303402289066071,2.799174679650201,1.2086882919087236,0.8508242279624009,24.902934621881556,22.666631551777996,22.58443532739795,24.953479293412617,21.017492036881688,21.014061587902834
2.0162886160391347,0.7618366351790087,0.534342104971962,2.78744884773537,1.2000970123276546,0.8459600877964367,25.145380585281938,22.882452217972908,22.784337615367,25.263739898524904,21.19836673552413,21.195117156066395
1.9856476253933377,0.7516364081768472,0.520580292048086,2.727859408767135,1.1750932055889798,0.8235682820081148,25.311797265653258,23.053147607831555,22.940992219193177,25.503921651971286,21.403345657061948,21.400043255978904
2.011993302239312,0.7512208080336967,0.5174693062149055,2.7400028617293746,1.1836433001862368,0.8262493114942497,24.960739612579346,22.758985209835718,22.673804962110218,24.991438718995564,21.140911941433014,21.137522665902495
2.0047699080573187,0.7573106229446578,0.523785994828113,2.7607395207440413,1.209902510229249,0.8534500007455372,24.954514997976798,22.768053916986123,22.69262262740225,24.93483186982296,20.992167568000934,20.988852314116837
2.0453320609198675,0.7643113181058577,0.5315255460188564,2.8188888408519603,1.2051537189510775,0.8481704474283086,25.013972935853182,22.778488447054073,22.685476536420907,24.83949030773645,21.03185645722785,21.02860812993276
2.0371764677542226,0.7619341253838645,0.5285504310971557,2.777672290802002,1.181143207287777,0.8365452712261398,25.361468032554345,23.068026034543585,22.964267845873565,25.442272880459548,21.446509942129452,21.443262886995
2.0572181631017616,0.7576974140744234,0.5284975858084976,2.8560033550968877,1.2038032238717438,0.8480072744578634,25.34993839263916,23.116894237010552,23.018019934720215,25.453594492679393,21.39637249973982,21.39307000883718
2.0322511107833297,0.7514507150808292,0.5245524528399005,2.7972095807393393,1.2081857188384417,0.8514500375399335,25.31545741469772,23.132316290631547,23.043642834597414,25.412251786915242,21.47901402079431,21.475695628016524
2.0286683683042175,0.7567451137001903,0.5255218555065789,2.8105317221747503,1.1946686941393747,0.8442025756955953,25.520264590228045,23.300887214536235,23.209640857408633,25.64281279262569,21.64550449542737,21.642195830240464
1.9992125475848164,0.7507654550913218,0.5209108595392774,2.752415515758373,1.1981270046243175,0.8454589429696026,25.406932406955296,23.17228598914727,23.081378125844513,25.623562948122895,21.547921359830976,21.544536716057735
2.0278392367892795,0.7638709312934568,0.5308785968856727,2.816289301271792,1.2026079737670956,0.8461328893220141,25.271181442119456,23.017760180956856,22.908109910233215,25.387940950290712,21.18264916890672,21.179300240850832
2.0266621907552085,0.7481618451642561,0.5197759069923111,2.780536837048001,1.1656276831303574,0.8174571807942939,25.484612023388898,23.314706407445012,23.216477641219612,25.667034204048967,21.789848461341414,21.786595601327814
2.0087174662837275,0.7503388851160345,0.5196736269595771,2.775461938646105,1.189745462850803,0.8371251988227175,25.411066850026447,23.22327483202139,23.113694859750616,25.676704546436667,21.6533242781117,21.65002361048639
1.9930856845996998,0.7449409944291022,0.5129188221356432,2.754265449665211,1.2054312719107239,0.8450269445563631,25.1377764277988,22.98026741658552,22.890645385838155,25.365160015860088,21.293256127864627,21.289792030128744
2.0556461369549788,0.7581688592873687,0.5278845359942664,2.8077394432491727,1.1919210952172747,0.8462217261023505,25.43598734890973,23.227437676468444,23.145425536197685,25.411756717247986,21.43011354037609,21.426802885509083
1.979367114879467,0.7477532370048657,0.5136365570961275,2.738772224496912,1.1729452850356268,0.8225623591808435,25.396948832052725,23.3636297096481,23.269362830515927,25.825395654817974,21.843131719073526,21.839789795432317
1.94861634572347,0.7461507251896865,0.5200579935637626,2.748165731076841,1.2105861086820526,0.8514373326837895,25.206687362105757,23.033656305827378,22.978913787026077,25.45609087145163,21.362859988296798,21.35934679291215
2.0346850642451533,0.7552520259967512,0.5293272305570047,2.827122758935999,1.2047579306344276,0.8515097687262042,25.320837638996267,23.285690751001606,23.20378541946411,25.412297472633696,21.56896469613266,21.565703102493124
1.9758529133266873,0.743974207972621,0.5117460628603734,2.7133578106209084,1.1532164691691718,0.8113906032843693,25.568530612521702,23.432123874957966,23.33777473797588,26.056682655104883,21.989360627932385,21.986062448945265
1.969062328338623,0.7436334156888308,0.5141458182809712,2.7327492855213307,1.2061202029811087,0.850075826004314,25.330794387393528,23.24274455357285,23.15419743255999,25.78156771372866,21.612652511230255,21.60922957497739
2.0108835962083607,0.7503256235715053,0.5210181463246678,2.781957573360867,1.2274807419467164,0.8700609667713357,25.35820749070909,23.287035584404563,23.19146578566833,25.50546762775371,21.44494003512244,21.441559554077756
2.018352667490641,0.7522587019665765,0.5177775039900882,2.78211279268618,1.1827323182830882,0.8313856579437184,25.59089270344487,23.379466805803446,23.290923845543052,25.838875696123406,21.744612913013437,21.74133857617908
2.013494774147316,0.7470919620374641,0.5123909540252901,2.76317529325132,1.183533285691762,0.8334866962249837,25.447315957811142,23.334290781842068,23.240973900848964,25.843834470612585,21.618033273775495,21.61455565091756
1.9998059625978823,0.7427242584734971,0.5106035739310005,2.8007577701851174,1.1910752185660554,0.836599339174178,25.420828130510117,23.318667768030668,23.236708408931516,25.830590069983845,21.71918042727491,21.71575468596683
2.0392904811435275,0.7422455940952003,0.5109511803433039,2.8208309456154153,1.1736544797634163,0.8251081031318054,25.56766176223755,23.48128057457436,23.399472100479798,25.89172318232832,21.974433236557,21.971205352319238
1.974813320018627,0.7368699082383164,0.5027731444938052,2.7517888281080456,1.1598535949215045,0.8150344885837663,25.685648494296604,23.63778825614504,23.55144426837657,26.180266500899084,22.13078032544777,22.127562365791146
2.005568857546206,0.7447097004166482,0.5127058252703943,2.80002103028474,1.206524178155399,0.8449387705624244,25.603269700650817,23.499970599924204,23.41137111112007,25.912187662941438,21.788857652618585,21.785527003320524
1.9754223470334653,0.7390573081047742,0.5060436926267611,2.7505531487641512,1.1648293565268084,0.8190946520471866,25.604678842756485,23.488839895561604,23.39367505379443,26.09110445763778,21.942914120120722,21.939567413528597
2.0148579279581704,0.745887215886991,0.5166187889455568,2.80509614944458,1.1920420972698387,0.8379931405634368,25.634368808181197,23.429113169624177,23.350764471329985,25.87869279493612,21.71832428952555,21.714934876183978
1.9851278375696253,0.7394831538482999,0.5022309147113334,2.7417912306608976,1.1511480082714936,0.8076359252425622,25.804777004100657,23.66892970073933,23.58128444743606,26.41616762953776,22.09725145749162,22.093879897602694
2.026143303623906,0.7391352187292787,0.5116048521528234,2.8181738323635526,1.1741275622755387,0.825013005135287,25.800813145107693,23.643946592311405,23.557403028836042,26.155370293874984,21.96609594524479,21.962651333490175
1.9903887112935383,0.7408136536917905,0.5121164617437939,2.781518582944517,1.1799461976110568,0.8277189519695278,25.87109699955693,23.82395650511399,23.731075913051388,26.390265706857598,22.275418021234984,22.272027541654815
2.017951488494873,0.7341991538513096,0.5067110789240353,2.8272458712259927,1.1782752965399867,0.8265661011894337,25.8761125670539,23.77727381243686,23.690662271871506,26.31346397915924,22.201043083250962,22.197667414217108
1.9764716536910445,0.729504317477621,0.5010036308284974,2.763644907209608,1.160537044693362,0.8142270665321032,25.825574645289667,23.682176579839584,23.605109511681324,26.38233440486645,22.291970225762693,22.28859150967909
1.9960983064439561,0.7246809509479926,0.49925088514898375,2.8254440272295915,1.184248910960907,0.8300116039286325,25.704409352055304,23.770315278060156,23.70420201019671,26.131406650223113,22.207371823661564,22.204038735303794
1.9665447694283944,0.7282438033109822,0.5016671481214268,2.7624985023781106,1.1762601824381047,0.8238118450578249,25.74936200954296,23.820561991616728,23.743317395336224,26.32789507783363,22.3617110524955,22.35836716095972
1.9951935520878545,0.7368898152061524,0.5132379662377365,2.7993302521882235,1.198838521451846,0.8470874160495366,25.82722043991089,23.832230697764924,23.743140897810832,26.275715215476573,22.107806917014813,22.10439583581354
1.9677330652872722,0.7323101855839186,0.5059414089935577,2.764593248014097,1.182863387591243,0.836316152359304,25.950698711253978,24.04534200307407,23.955046725123182,26.609774449115825,22.381924791074734,22.378562679604563
2.0085960317541054,0.743450633266516,0.5174250546464835,2.812309406421803,1.1990156109494696,0.8416288338949681,25.85640612354985,23.790251552131892,23.68342330980601,26.331202517505044,22.035687754305574,22.032132835931193
2.0198843390853316,0.7280363872414124,0.5019094669089408,2.7891077995300293,1.175937116830029,0.8281514598491789,25.975442851031268,24.037739453190966,23.938379361494533,26.600936672960717,22.50108898320081,22.497689516785698
2.0274486541748047,0.7342363381962349,0.5058541945246982,2.8104340765211315,1.1834222792674716,0.8330638090994479,26.140278551313614,24.34584861946323,24.224941613539208,26.925607039420694,22.709710598100987,22.7063613382619
1.9506657565081562,0.7275284735949585,0.5008259956728311,2.7089090877109103,1.1562306490482568,0.8080676380185674,26.00206747761479,24.198473813545537,24.114165202326745,26.815174224613994,22.69980884927343,22.696300959507433
1.9743688018233687,0.728642599251441,0.4975529926198636,2.748485282615379,1.1867744908846063,0.8285814675029126,25.854253398047554,23.985250273390978,23.907752279965383,26.57627658221733,22.431172467582357,22.42768433067805
1.9910257480762623,0.7345197038211886,0.5132506938968531,2.7801271544562445,1.1838325891182737,0.8361614743962272,26.179368902135778,24.42269852977835,24.320183497254952,26.962866664691656,22.778969428699096,22.775628030178968
1.94464111328125,0.7313012023173333,0.4990399852570862,2.687959565056695,1.1350866101600934,0.7978891751029984,26.122218873765732,24.367799539027178,24.249569063366582,27.21020044883092,22.96200929420105,22.95858244724266
1.9418266614278157,0.7138300339041755,0.48626249774514607,2.7368488488373934,1.1797948226820185,0.8233794481926451,25.768887820067228,23.828630215930904,23.761559697517058,26.51527220438476,22.31485678050466,22.311312705965484
1.998098373413086,0.7220831710504321,0.4967420364075043,2.821545706854926,1.1888607359769052,0.8339775689127912,26.029631826612686,24.206109006069447,24.137473459063838,26.576477227663553,22.587927066316194,22.584550183577196
1.9860725756044741,0.7221912610129533,0.48918152785589997,2.73358624069779,1.1300818912222126,0.7931473857861037,26.224494969403302,24.354603923990005,24.23581763033597,27.319632039163952,22.878874225031755,22.875530435074037
1.9511713451809354,0.7218687995342691,0.4892937019783801,2.7614088411684388,1.1792219376326625,0.8226321713812268,25.98641296669289,23.952655055914406,23.876784720510805,26.757769023102743,22.31334128109428,22.30974489407324
2.0226425064934626,0.7213902266797663,0.49410561583637347,2.7917162047492132,1.178426825214529,0.8310512091465786,26.21396384415803,24.472417503764877,24.36756862004598,26.83819123523103,22.72454755577237,22.721100902048466
1.9909462045740198,0.7273768562906554,0.5019156204110818,2.757108529408773,1.1917476257931965,0.8414358052326782,26.308785579822683,24.628682311213193,24.527153661116113,27.32288708323958,22.876896434545884,22.87338992526759
2.0054604565655745,0.7284284523845906,0.5021421010340087,2.823234204892759,1.1887105902883892,0.835748096110218,26.146812827498824,24.422223264356433,24.335809309977407,26.918570042691297,22.798684670214485,22.795174438039734
