,lat,AC,HEAT,HAC,year
313,24.031414031982422,0.0021267054,0.0024209095,0.004547615,2016
314,24.97382164001465,0.0031005398,0.005422246,0.008522785,2016
315,25.916231155395508,0.022633696,0.009109033,0.031742733,2016
316,26.858638763427734,0.005387865,0.014656075,0.020043943,2016
317,27.80104637145996,0.011042902,0.023384187,0.03442709,2016
318,28.74345588684082,0.005930464,0.024723548,0.030654011,2016
319,29.685863494873047,0.014037315,0.038480334,0.05251765,2016
320,30.628273010253906,0.007070195,0.05253009,0.05960029,2016
321,31.570680618286133,0.0020933861,0.039104432,0.041197818,2016
322,32.51308822631836,0.008874598,0.049093384,0.05796798,2016
323,33.45549774169922,0.011871999,0.06749723,0.079369225,2016
324,34.39790725708008,0.007947602,0.11597358,0.123921186,2016
325,35.34031295776367,0.004310291,0.12829787,0.13260816,2016
326,36.28272247314453,0.0031317302,0.112422764,0.1155545,2016
327,37.22513198852539,0.0027890683,0.092585266,0.09537433,2016
328,38.167537689208984,0.0020617624,0.09535817,0.09741994,2016
329,39.109947204589844,0.0034463527,0.102270946,0.10571729,2016
330,40.0523567199707,0.00029298494,0.13176152,0.1320545,2016
331,40.99476623535156,0.0005482715,0.14086968,0.14141795,2016
332,41.937171936035156,0.00031018772,0.17384142,0.1741516,2016
333,42.879581451416016,0.000101403886,0.10879903,0.10890043,2016
334,43.821990966796875,0.00012641466,0.102366604,0.10249303,2016
335,44.76439666748047,0.0003215325,0.09075257,0.09107412,2016
336,45.70680618286133,0.0002980533,0.14534645,0.1456445,2016
337,46.64921569824219,0.0003465598,0.08796171,0.08830827,2016
338,47.59162139892578,0.00032197265,0.14438234,0.14470433,2016
339,48.53403091430664,0.00021163498,0.15045916,0.15067081,2016
340,49.4764404296875,8.282263e-05,0.14337195,0.14345478,2016
341,50.41884994506836,1.3336823e-05,0.15995193,0.15996526,2016
342,51.36125564575195,2.1472813e-06,0.23432308,0.23432525,2016
343,52.30366516113281,1.2458053e-06,0.17420816,0.17420942,2016
344,53.24607467651367,1.1261955e-07,0.17344458,0.17344469,2016
345,54.188480377197266,0.0,0.1325094,0.1325094,2016
346,55.130889892578125,0.0,0.16458192,0.16458192,2016
347,56.073299407958984,0.0,0.23157664,0.23157664,2016
348,57.01570510864258,0.0,0.117754444,0.117754444,2016
349,57.95811462402344,0.0,0.10827864,0.10827864,2016
350,58.9005241394043,0.0,0.12949859,0.12949859,2016
351,59.842933654785156,0.0,0.2779881,0.2779881,2016
352,60.78533935546875,0.0,0.095327735,0.095327735,2016
353,61.72774887084961,0.0,0.08591893,0.08591893,2016
354,62.67015838623047,0.0,0.08040529,0.08040529,2016
355,63.61256408691406,0.0,0.07260348,0.07260348,2016
356,64.55497741699219,0.0,0.09380459,0.09380459,2016
357,65.49738311767578,0.0,0.09283364,0.09283364,2016
358,66.43978881835938,0.0,0.06312122,0.06312122,2016
359,67.3822021484375,0.0,0.07192485,0.07192485,2016
360,68.3246078491211,0.0,0.025255464,0.025255464,2016
361,69.26701354980469,0.0,0.1507254,0.1507254,2016
362,70.20942687988281,0.0,0.06582366,0.06582366,2016
363,71.1518325805664,,,,2016
364,72.09423828125,,,,2016
365,73.03665161132812,,,,2016
366,73.97905731201172,,,,2016
367,74.92146301269531,,,,2016
368,75.86387634277344,,,,2016
