Arr_CUHI_2,Arr_CUHI_2_JJA,Arr_CUHI_2_DJF,Arr_SUHI_2,Arr_SUHI_2_JJA,Arr_SUHI_2_DJF
0.5532091856002808,0.616980791091919,0.5078241229057312,0.04965540021657944,0.010158050805330276,0.17467273771762848
0.5381643176078796,0.6235809326171875,0.48244014382362366,-0.01272838469594717,0.012347654439508915,0.15940317511558533
0.5232197046279907,0.5926081538200378,0.4775257706642151,-0.04081585258245468,-0.08070486038923264,0.07780422270298004
0.5366621613502502,0.6001904010772705,0.506931483745575,-0.05685307830572128,-0.0923135057091713,0.19246016442775726
0.5139431953430176,0.5498335361480713,0.4681742787361145,-0.10018856823444366,-0.1872284710407257,0.03384709358215332
0.5165321826934814,0.5658474564552307,0.45644015073776245,-0.13703811168670654,-0.20755574107170105,0.04003051295876503
0.4870508909225464,0.5413354635238647,0.4523454010486603,-0.20031297206878662,-0.254533976316452,-0.018043560907244682
0.4953289031982422,0.5550712943077087,0.4431630074977875,-0.22462250292301178,-0.2713319957256317,-0.06460826098918915
0.485427588224411,0.5431886315345764,0.4496125280857086,-0.2758418321609497,-0.31268391013145447,-0.11419520527124405
0.4738217890262604,0.540131151676178,0.4428075850009918,-0.3483520746231079,-0.3686401844024658,-0.09971054643392563
0.4593019485473633,0.5199259519577026,0.41063836216926575,-0.38367921113967896,-0.43143901228904724,-0.2575063705444336
0.45643311738967896,0.5256451964378357,0.40503132343292236,-0.44006508588790894,-0.47216060757637024,-0.21225261688232422
0.44644394516944885,0.5190404057502747,0.417114794254303,-0.46520087122917175,-0.4877464473247528,-0.23192566633224487
0.45883482694625854,0.5194399356842041,0.4434875547885895,-0.4724091589450836,-0.533644437789917,-0.16536341607570648
0.44247880578041077,0.5047062635421753,0.4252859354019165,-0.5213513374328613,-0.6262452006340027,-0.2081080824136734
0.4441920816898346,0.4963865876197815,0.3944331407546997,-0.5389245748519897,-0.637428343296051,-0.31196099519729614
0.4184182584285736,0.47557300329208374,0.37830448150634766,-0.6202465295791626,-0.7032248377799988,-0.3306853473186493
0.4143187999725342,0.47264814376831055,0.3759310245513916,-0.6282208561897278,-0.7208960056304932,-0.34756821393966675
0.39198532700538635,0.4632091224193573,0.3527648448944092,-0.6974059343338013,-0.7585355639457703,-0.4441149830818176
0.3913803994655609,0.45758238434791565,0.36348915100097656,-0.7636305689811707,-0.8424129486083984,-0.4599013030529022
0.39570140838623047,0.4549461603164673,0.368464857339859,-0.7674478888511658,-0.861400306224823,-0.36499643325805664
0.36589720845222473,0.42090535163879395,0.304487407207489,-0.7842887043952942,-0.901046633720398,-0.6161627769470215
0.35752275586128235,0.4251862168312073,0.33559703826904297,-0.9157945513725281,-0.995170533657074,-0.5864286422729492
0.3612794280052185,0.42931801080703735,0.32042160630226135,-0.9217416644096375,-1.0091159343719482,-0.5814920663833618
0.3338826894760132,0.3994947075843811,0.2938458025455475,-0.9173635244369507,-1.0209318399429321,-0.6299425363540649
0.3377971649169922,0.39533349871635437,0.3346746563911438,-0.9600343704223633,-1.0890978574752808,-0.5813158750534058
0.33983319997787476,0.3911840319633484,0.3312283456325531,-0.9837411046028137,-1.1240811347961426,-0.5570419430732727
0.3456476032733917,0.4000229835510254,0.3266870975494385,-0.979092001914978,-1.1121753454208374,-0.6176941990852356
0.32690665125846863,0.398020476102829,0.28507065773010254,-1.071587324142456,-1.1753054857254028,-0.723925769329071
0.31997644901275635,0.39589619636535645,0.2704949975013733,-1.0906198024749756,-1.1712472438812256,-0.7501004934310913
0.28766611218452454,0.36698925495147705,0.2561064660549164,-1.1559046506881714,-1.234953761100769,-0.8117223381996155
0.29927411675453186,0.3829512596130371,0.27982547879219055,-1.1874867677688599,-1.2905819416046143,-0.7451903223991394
0.2947905361652374,0.361356645822525,0.2531817853450775,-1.1995354890823364,-1.2941501140594482,-0.8154919743537903
0.2614133358001709,0.3276868760585785,0.2389892190694809,-1.257831335067749,-1.3538336753845215,-0.9054391384124756
0.28763243556022644,0.3443605303764343,0.25994569063186646,-1.234763503074646,-1.397158145904541,-0.7591582536697388
0.2511153221130371,0.32282164692878723,0.2104291021823883,-1.2623354196548462,-1.3779274225234985,-0.9838405251502991
0.25031232833862305,0.34061458706855774,0.18889692425727844,-1.3380764722824097,-1.3820672035217285,-0.994905948638916
0.22808167338371277,0.2990516424179077,0.2050258070230484,-1.3686926364898682,-1.4513182640075684,-1.018894910812378
0.24619854986667633,0.32583490014076233,0.2307383269071579,-1.3638895750045776,-1.4625773429870605,-0.909777045249939
0.2426607757806778,0.30965080857276917,0.2004835307598114,-1.3553661108016968,-1.4569627046585083,-1.0383014678955078
0.23500840365886688,0.3131231665611267,0.19302956759929657,-1.4342206716537476,-1.5456559658050537,-1.0512524843215942
0.22913147509098053,0.3019534647464752,0.20432506501674652,-1.421215534210205,-1.5217816829681396,-1.032562255859375
0.22526682913303375,0.31316834688186646,0.16505031287670135,-1.429055094718933,-1.5141900777816772,-1.0746676921844482
0.21526072919368744,0.3030889928340912,0.17903564870357513,-1.4582055807113647,-1.5618231296539307,-1.129854440689087
0.22310644388198853,0.3005795478820801,0.16383525729179382,-1.4985835552215576,-1.5812649726867676,-1.1316416263580322
0.20338886976242065,0.288711279630661,0.19578059017658234,-1.4595110416412354,-1.503218650817871,-1.0404064655303955
0.2092561274766922,0.28472691774368286,0.17172326147556305,-1.4769539833068848,-1.5792306661605835,-1.1031861305236816
0.21029341220855713,0.2935510575771332,0.16659724712371826,-1.5006401538848877,-1.573547124862671,-1.1077581644058228
0.19268105924129486,0.2770116329193115,0.18548762798309326,-1.488113522529602,-1.559734582901001,-1.0259711742401123
0.20987001061439514,0.2889917492866516,0.15410473942756653,-1.4657294750213623,-1.5552021265029907,-1.109962821006775
0.1869799643754959,0.2789415121078491,0.14681142568588257,-1.4890094995498657,-1.5453304052352905,-1.170706033706665
0.18868577480316162,0.27624884247779846,0.16756363213062286,-1.5265142917633057,-1.5741184949874878,-1.098243236541748
0.1990230679512024,0.2929309606552124,0.1437637060880661,-1.4794461727142334,-1.5269980430603027,-1.170046091079712
0.18947777152061462,0.2900940775871277,0.14026480913162231,-1.5234225988388062,-1.5721888542175293,-1.1372096538543701
0.18038105964660645,0.27100929617881775,0.15952347218990326,-1.4928255081176758,-1.5424591302871704,-1.1169875860214233
0.21265515685081482,0.28924256563186646,0.1571536362171173,-1.4869464635849,-1.5767650604248047,-1.1512205600738525
0.19306057691574097,0.2813853323459625,0.1674237698316574,-1.477038860321045,-1.5313705205917358,-1.0655717849731445
0.20084628462791443,0.28716152906417847,0.17035068571567535,-1.4877849817276,-1.5254907608032227,-1.0732924938201904
