time,Arr_FIRA_U_0,Arr_FIRA_U_0_JJA,Arr_FIRA_U_0_DJF,Arr_FIRA_U_1,Arr_FIRA_U_1_JJA,Arr_FIRA_U_1_DJF,Arr_FIRA_U_2,Arr_FIRA_U_2_JJA,Arr_FIRA_U_2_DJF,Arr_FSA_U_0,Arr_FSA_U_0_JJA,Arr_FSA_U_0_DJF,Arr_FSA_U_1,Arr_FSA_U_1_JJA,Arr_FSA_U_1_DJF,Arr_FSA_U_2,Arr_FSA_U_2_JJA,Arr_FSA_U_2_DJF,Arr_FSH_U_0,Arr_FSH_U_0_JJA,Arr_FSH_U_0_DJF,Arr_FSH_U_1,Arr_FSH_U_1_JJA,Arr_FSH_U_1_DJF,Arr_FSH_U_2,Arr_FSH_U_2_JJA,Arr_FSH_U_2_DJF,Arr_FGR_U_0,Arr_FGR_U_0_JJA,Arr_FGR_U_0_DJF,Arr_FGR_U_1,Arr_FGR_U_1_JJA,Arr_FGR_U_1_DJF,Arr_FGR_U_2,Arr_FGR_U_2_JJA,Arr_FGR_U_2_DJF,Arr_EFLX_LH_TOT_U_0,Arr_EFLX_LH_TOT_U_0_JJA,Arr_EFLX_LH_TOT_U_0_DJF,Arr_EFLX_LH_TOT_U_1,Arr_EFLX_LH_TOT_U_1_JJA,Arr_EFLX_LH_TOT_U_1_DJF,Arr_EFLX_LH_TOT_U_2,Arr_EFLX_LH_TOT_U_2_JJA,Arr_EFLX_LH_TOT_U_2_DJF,Arr_AC_0,Arr_AC_0_JJA,Arr_AC_0_DJF,Arr_AC_1,Arr_AC_1_JJA,Arr_AC_1_DJF,Arr_AC_2,Arr_AC_2_JJA,Arr_AC_2_DJF,Arr_HEAT_0,Arr_HEAT_0_JJA,Arr_HEAT_0_DJF,Arr_HEAT_1,Arr_HEAT_1_JJA,Arr_HEAT_1_DJF,Arr_HEAT_2,Arr_HEAT_2_JJA,Arr_HEAT_2_DJF,Arr_AHF_0,Arr_AHF_0_JJA,Arr_AHF_0_DJF,Arr_AHF_1,Arr_AHF_1_JJA,Arr_AHF_1_DJF,Arr_AHF_2,Arr_AHF_2_JJA,Arr_AHF_2_DJF,Arr_WASTEHEAT_0,Arr_WASTEHEAT_0_JJA,Arr_WASTEHEAT_0_DJF,Arr_WASTEHEAT_1,Arr_WASTEHEAT_1_JJA,Arr_WASTEHEAT_1_DJF,Arr_WASTEHEAT_2,Arr_WASTEHEAT_2_JJA,Arr_WASTEHEAT_2_DJF
2025,67.50690460205078,70.68112182617188,60.12423324584961,54.40468215942383,55.34572219848633,50.460575103759766,65.29120635986328,68.0660400390625,58.508907318115234,160.75643920898438,183.45835876464844,119.99639129638672,101.79930877685547,116.3393783569336,74.92955780029297,150.6064453125,171.89346313476562,112.23255157470703,57.12105941772461,66.55020141601562,39.613582611083984,16.900861740112305,20.59820556640625,9.25078010559082,49.9259147644043,58.335933685302734,34.11920928955078,-2.6080470085144043,1.3441420793533325,-8.936131477355957,-2.947035789489746,1.3611067533493042,-9.588729858398438,-2.658590316772461,1.3660097122192383,-9.03991985321045,39.80559158325195,45.44016647338867,31.331457138061523,34.504947662353516,39.35633087158203,27.061342239379883,39.111968994140625,44.63572692871094,30.800060272216797,0.0020189385395497084,0.005605281330645084,5.1504761358955875e-05,0.0009514149860478938,0.0028377692215144634,1.2013595551252365e-05,0.0017938078381121159,0.005034504923969507,3.804053267231211e-05,0.06708017736673355,0.003773975186049938,0.16731244325637817,0.07600857317447662,0.005303884390741587,0.18065813183784485,0.06850632280111313,0.004025809932500124,0.16949942708015442,0.08169490844011307,0.007845954969525337,0.2008161097764969,0.09177354723215103,0.008038552477955818,0.2167912721633911,0.08327218145132065,0.007809006609022617,0.20342694222927094,0.014614719897508621,0.004071978852152824,0.03350367024540901,0.0157649926841259,0.002734667621552944,0.03613312542438507,0.01476588100194931,0.0037831957451999187,0.033927496522665024
2026,67.21581268310547,69.64564514160156,59.257171630859375,54.16185760498047,54.54115676879883,49.79749298095703,65.00508117675781,67.06684875488281,57.66989517211914,159.823974609375,181.36170959472656,119.4557876586914,101.15325927734375,114.92168426513672,74.95210266113281,149.72618103027344,169.91763305664062,111.78602600097656,56.54911804199219,66.71391296386719,40.33974075317383,16.55423355102539,21.352659225463867,10.461525917053223,49.3798713684082,58.60908508300781,34.91984176635742,-2.3522531986236572,1.1797517538070679,-9.730024337768555,-2.6751482486724854,1.17816960811615,-10.351628303527832,-2.3903496265411377,1.199700951576233,-9.829425811767578,39.44471740722656,44.38448715209961,31.85711097717285,34.13180923461914,38.19086837768555,27.428272247314453,38.75828552246094,43.55928421020508,31.31294059753418,0.0020270799286663532,0.005207562353461981,0.00011049523163819686,0.0009402302093803883,0.0026979062240570784,1.229248482559342e-05,0.0017974433721974492,0.004690980073064566,8.054378849919885e-05,0.06322465091943741,0.0037197049241513014,0.1854706108570099,0.07166028767824173,0.0052674077451229095,0.19854354858398438,0.06456221640110016,0.0039672390557825565,0.18766269087791443,0.0770803764462471,0.007570506073534489,0.22261512279510498,0.08655331283807755,0.00793074443936348,0.23825772106647491,0.07854816317558289,0.007559393532574177,0.22523315250873566,0.013855739496648312,0.0038508009165525436,0.0371444933116436,0.014893025159835815,0.0026633369270712137,0.039714161306619644,0.01398595329374075,0.0035921544767916203,0.037570469081401825
2027,66.57215118408203,69.51152801513672,58.52629089355469,53.57120132446289,54.367252349853516,48.99974822998047,64.36787414550781,66.92560577392578,56.930625915527344,159.91586303710938,181.5677490234375,118.65003967285156,101.36526489257812,115.263427734375,73.97056579589844,149.8368682861328,170.14324951171875,110.9610366821289,56.520774841308594,65.99101257324219,39.780784606933594,16.649391174316406,20.601913452148438,9.89904499053955,49.36140441894531,57.87125015258789,34.37725830078125,-2.4642932415008545,1.0645092725753784,-8.90123462677002,-2.7685763835906982,1.1036432981491089,-9.572961807250977,-2.4990692138671875,1.0899630784988403,-9.007525444030762,40.32548904418945,45.49872589111328,31.35163688659668,34.947059631347656,39.48454666137695,26.870136260986328,39.63991928100586,44.712249755859375,30.787355422973633,0.0017775801243260503,0.0048048412427306175,7.644519064342603e-05,0.0008237240253947675,0.0024540049489587545,1.4190859474183526e-05,0.00157334899995476,0.0043092030100524426,5.834489275002852e-05,0.06730151176452637,0.003643933916464448,0.17071866989135742,0.07565497606992722,0.005038074217736721,0.18387508392333984,0.06863363087177277,0.0038713053800165653,0.1729089766740799,0.08182214200496674,0.007233382202684879,0.20491386950016022,0.09127675741910934,0.0075062839314341545,0.2206568419933319,0.08329874277114868,0.0072110299952328205,0.20752988755702972,0.014520627446472645,0.0035894487518817186,0.034195203334093094,0.015621756203472614,0.0024682104121893644,0.036781784147024155,0.014665103517472744,0.003339724149554968,0.034620895981788635
2028,66.58753967285156,68.84708404541016,59.23719024658203,53.67501449584961,53.893882751464844,49.900108337402344,64.39716339111328,66.29803466796875,57.67036437988281,159.5936279296875,180.4209442138672,119.04586029052734,101.14289855957031,114.32828521728516,74.73175048828125,149.5304718017578,169.04299926757812,111.40518188476562,56.53995132446289,66.01756286621094,41.564048767089844,16.70079231262207,20.76306915283203,11.905943870544434,49.38439178466797,57.92938995361328,36.172752380371094,-2.4585957527160645,1.0156853199005127,-10.430525779724121,-2.751753330230713,1.1191611289978027,-11.067626953125,-2.4912703037261963,1.0509014129638672,-10.53035831451416,39.93791580200195,45.08971405029297,31.044763565063477,34.52552795410156,38.8586311340332,26.475194931030273,39.247596740722656,44.264102935791016,30.4807071685791,0.0017159358831122518,0.004751250613480806,5.758516999776475e-05,0.0007664538570679724,0.0022759726271033287,1.3863051208318211e-05,0.0015104413032531738,0.004228905774652958,4.414802970131859e-05,0.06516912579536438,0.003708011470735073,0.19371019303798676,0.07359665632247925,0.0053368923254311085,0.20637671649456024,0.0665055513381958,0.003966191783547401,0.19582931697368622,0.07922744750976562,0.007284313440322876,0.23247654736042023,0.0887729600071907,0.007762152701616287,0.2476489096879959,0.08070835471153259,0.007282497361302376,0.23500990867614746,0.014058317057788372,0.00357630243524909,0.03876633569598198,0.015176322311162949,0.0024252610746771097,0.04127219691872597,0.014202794060111046,0.0033163048792630434,0.03918059915304184
2029,66.9453353881836,68.53340148925781,59.706275939941406,54.0010871887207,53.69213104248047,49.85687255859375,64.74945068359375,65.9934310913086,57.55845260620117,159.99139404296875,180.3599853515625,121.1014404296875,101.43547821044922,114.34423065185547,75.30776977539062,149.9091796875,168.97450256347656,110.7699966430664,56.98585891723633,64.7220230102539,40.34515380859375,17.219669342041016,19.937435150146484,9.660808563232422,49.835968017578125,56.673248291015625,33.09844207763672,-3.040741205215454,1.1479649543762207,-8.824352264404297,-3.3740406036376953,1.1412490606307983,-9.47467041015625,-3.080292224884033,1.1673173904418945,-8.99351978302002,40.276187896728516,46.587677001953125,31.98108673095703,34.75178146362305,39.93937683105469,27.49172019958496,39.57257843017578,45.7176628112793,31.238994598388672,0.0021929102949798107,0.0062032132409513,7.059008930809796e-05,0.001010729232802987,0.003123965347185731,8.741662895772606e-06,0.0019376927521079779,0.005546135827898979,5.067231541033834e-05,0.07555554807186127,0.0043291933834552765,0.16853438317775726,0.08427029103040695,0.005913082975894213,0.1816558986902237,0.07695033401250839,0.00459218630567193,0.17136290669441223,0.0919719934463501,0.008884011767804623,0.202274888753891,0.10172434151172638,0.008950931951403618,0.21798811852931976,0.09349341690540314,0.008808131329715252,0.205656498670578,0.01641644909977913,0.004554819315671921,0.03374048322439194,0.017454059794545174,0.0030378494411706924,0.03633221238851547,0.01654309593141079,0.004215945024043322,0.034293584525585175
2030,65.5411376953125,68.57249450683594,59.445369720458984,52.648067474365234,53.58753967285156,49.920310974121094,62.37311935424805,64.86332702636719,57.12287902832031,158.58775329589844,180.0357666015625,119.38709259033203,100.35921478271484,114.14363098144531,74.70883178710938,144.02175903320312,163.54043579101562,108.19189453125,55.926910400390625,65.32814025878906,40.55084991455078,16.388837814331055,20.39235496520996,10.535804748535156,45.646976470947266,53.68440628051758,32.68162155151367,-2.3057498931884766,1.1759064197540283,-9.589067459106445,-2.5828912258148193,1.272372841835022,-10.274109840393066,-2.3608689308166504,1.224446177482605,-9.750816345214844,40.44057846069336,45.516197204589844,31.185068130493164,34.90603256225586,39.22321701049805,26.853893280029297,39.36919403076172,44.2611198425293,30.373167037963867,0.0020011949818581343,0.005367685109376907,6.713208858855069e-05,0.0009582288912497461,0.002811481710523367,1.1474130587885156e-05,0.0016910205595195293,0.004611085634678602,4.3541862396523356e-05,0.06298421323299408,0.002715538488700986,0.17581261694431305,0.07078935205936432,0.004018991254270077,0.18941563367843628,0.0648149624466896,0.003016764996573329,0.17913393676280975,0.07677415013313293,0.00645641703158617,0.21101529896259308,0.08551747351884842,0.006497212219983339,0.22730140388011932,0.07878584414720535,0.006366987247020006,0.2149857133626938,0.013789933174848557,0.0037408792413771152,0.03520267456769943,0.014728119596838951,0.0024782209657132626,0.037885796278715134,0.01397086400538683,0.003350222948938608,0.03585176169872284
2031,66.68653106689453,66.9485855102539,61.785831451416016,53.74147033691406,52.336116790771484,51.88810729980469,63.495941162109375,63.316612243652344,59.3868522644043,159.3959503173828,177.62606811523438,121.55992126464844,100.9020004272461,112.4986801147461,75.83509063720703,144.75196838378906,161.2917022705078,110.13444519042969,55.902774810791016,63.95191955566406,38.48250961303711,16.225139617919922,20.07985496520996,7.950005054473877,45.564422607421875,52.51226806640625,30.457029342651367,-2.4413180351257324,1.2346105575561523,-8.573567390441895,-2.7680153846740723,1.230366826057434,-9.23211669921875,-2.4982616901397705,1.2623820304870605,-8.721839904785156,40.28784942626953,46.06686782836914,31.87769889831543,34.732627868652344,39.18881607055664,27.363758087158203,39.2215461730957,44.70723342895508,31.053415298461914,0.001984582282602787,0.005278501659631729,3.9016118535073474e-05,0.0009673021850176156,0.0027888710610568523,5.621297077595955e-06,0.0016780588775873184,0.004539190325886011,2.2522022845805623e-05,0.06321487575769424,0.0027785063721239567,0.16507181525230408,0.07195274531841278,0.004155315458774567,0.1789601445198059,0.0652431845664978,0.003099909983575344,0.1683628261089325,0.0770421102643013,0.006479796953499317,0.1981038749217987,0.0869203731417656,0.006648957263678312,0.2147507220506668,0.0792931318283081,0.006425098981708288,0.20204252004623413,0.013827231712639332,0.003701290814206004,0.033032067120075226,0.014967613853514194,0.0024936420377343893,0.03579060360789299,0.014049950987100601,0.0033251894637942314,0.03367970138788223
2032,66.78058624267578,68.99974822998047,59.033626556396484,53.933692932128906,54.13187789916992,49.48567581176758,63.61222457885742,65.30504608154297,56.70705795288086,158.98204040527344,180.17672729492188,119.2402572631836,100.62496185302734,114.15025329589844,74.6209487915039,144.36505126953125,163.6282501220703,108.0549087524414,55.514991760253906,64.9227523803711,42.52687454223633,16.024106979370117,20.07845687866211,12.545961380004883,45.186241149902344,53.244720458984375,34.62810516357422,-2.8012585639953613,1.3597580194473267,-10.688081741333008,-3.129850149154663,1.3211721181869507,-11.389049530029297,-2.860095262527466,1.3778184652328491,-10.849128723144531,40.60430908203125,45.52647399902344,30.893020629882812,34.89550018310547,38.99847412109375,26.618345260620117,39.5330924987793,44.26104736328125,30.121732711791992,0.002053681295365095,0.005395322106778622,5.4410716984421015e-05,0.0009733432671055198,0.002760984469205141,3.738963414434693e-06,0.00172632304020226,0.004616532474756241,3.0434619475272484e-05,0.06995594501495361,0.0035116488579660654,0.21436886489391327,0.0787106528878212,0.005072318483144045,0.22707097232341766,0.07201704382896423,0.0038857082836329937,0.21752482652664185,0.08517266064882278,0.007434439845383167,0.2572712302207947,0.0950326919555664,0.007734308019280434,0.2724842429161072,0.08745038509368896,0.0074183340184390545,0.26104483008384705,0.015216722153127193,0.003922791685909033,0.04290235787630081,0.016322055831551552,0.0026619897689670324,0.04541327804327011,0.015433328226208687,0.0035326252691447735,0.04352003335952759
2033,66.05726623535156,68.74857330322266,59.42229080200195,53.13378143310547,53.70856475830078,49.69343566894531,62.87382507324219,65.02009582519531,57.06285858154297,158.68319702148438,179.71115112304688,120.25245666503906,100.58150482177734,113.92353057861328,75.20269775390625,144.13568115234375,163.23020935058594,109.012451171875,57.244781494140625,66.42439270019531,40.244075775146484,17.49974822998047,21.333757400512695,10.031225204467773,46.896446228027344,54.72618865966797,32.36092758178711,-2.718017816543579,1.1235970258712769,-8.8855562210083,-3.0204005241394043,1.1514508724212646,-9.602968215942383,-2.7706921100616455,1.155198574066162,-9.052002906799316,39.241756439208984,44.055965423583984,31.61405372619629,34.094295501708984,38.11839294433594,27.32744598388672,38.269126892089844,42.89639663696289,30.807384490966797,0.00207511056214571,0.0057629067450761795,4.5433389459503815e-05,0.0010022453498095274,0.0030160106252878904,1.0038184882432688e-05,0.0017520058900117874,0.004941791296005249,2.7869915356859565e-05,0.0764433965086937,0.003925983794033527,0.17818522453308105,0.08477702736854553,0.005664517637342215,0.19120445847511292,0.07843177020549774,0.004346119239926338,0.18133780360221863,0.09296995401382446,0.00814039446413517,0.21387432515621185,0.1023300290107727,0.008591588586568832,0.2294575721025467,0.09516315162181854,0.008155648596584797,0.21764351427555084,0.016526542603969574,0.004214410670101643,0.03568912297487259,0.017553018406033516,0.002927071414887905,0.03825309872627258,0.0167313851416111,0.0038095300551503897,0.03630572184920311
2034,65.63286590576172,67.41804504394531,62.078739166259766,52.806053161621094,52.7101936340332,52.21852493286133,62.46968078613281,63.75849533081055,59.189449310302734,158.60479736328125,178.7490692138672,121.8442611694336,100.50556945800781,113.4050064086914,75.94212341308594,144.05140686035156,162.35691833496094,107.90040588378906,54.94828796386719,64.39472198486328,39.77106857299805,15.68159294128418,20.286514282226562,8.8778715133667,44.68992233276367,52.89079284667969,29.985483169555664,-2.4876835346221924,1.1869593858718872,-9.197223663330078,-2.8034889698028564,1.205630898475647,-9.891402244567871,-2.5448837280273438,1.214629888534546,-9.423826217651367,41.57097244262695,46.38330078125,31.317750930786133,35.855079650878906,39.56626892089844,26.991249084472656,40.482940673828125,45.0450553894043,30.312267303466797,0.002095786388963461,0.005810464266687632,8.817472553346306e-05,0.0009862578008323908,0.0029351322446018457,1.6335859982063994e-05,0.0017487875884398818,0.0049151950515806675,6.172151915961877e-05,0.06589219719171524,0.0029135027434676886,0.16797733306884766,0.07398239523172379,0.004276297986507416,0.1823434829711914,0.06780990213155746,0.003242100588977337,0.17213629186153412,0.08031787723302841,0.006950878072530031,0.20160289108753204,0.08936453610658646,0.006873866077512503,0.21881216764450073,0.08241216093301773,0.006811666302382946,0.20657610893249512,0.01442569401115179,0.004037374630570412,0.033625565469264984,0.015382167883217335,0.002597568091005087,0.036468684673309326,0.014602245762944221,0.0035695666447281837,0.03443979471921921
2035,67.87506103515625,69.28864288330078,62.196598052978516,54.84518814086914,54.331207275390625,52.3786506652832,63.67167282104492,64.4183349609375,59.06564712524414,160.35435485839844,181.3120880126953,121.97620391845703,101.44200134277344,115.01618194580078,76.236328125,141.01300048828125,159.49325561523438,106.96404266357422,56.07808303833008,65.41091918945312,39.28905487060547,16.099525451660156,20.65641212463379,8.703113555908203,42.45682907104492,50.137447357177734,28.75116729736328,-2.461902618408203,1.2520264387130737,-9.701976776123047,-2.7690584659576416,1.2257975339889526,-10.305828094482422,-2.5439093112945557,1.2765698432922363,-9.885723114013672,39.937339782714844,46.016029357910156,32.39997863769531,34.31708908081055,39.1912841796875,27.790454864501953,38.48794937133789,44.21780014038086,31.27903938293457,0.0021508873905986547,0.005763073451817036,7.506264228140935e-05,0.0010072930017486215,0.0029731227550655603,7.300141078303568e-06,0.0017049217130988836,0.004704253748059273,3.522445331327617e-05,0.06361039727926254,0.003819610457867384,0.18214191496372223,0.07228237390518188,0.005378585774451494,0.19653478264808655,0.06627237051725388,0.004331412259489298,0.18672914803028107,0.07761865854263306,0.008024564012885094,0.218595951795578,0.08734100311994553,0.008229212835431099,0.23583514988422394,0.08054627478122711,0.008006461896002293,0.22408275306224823,0.014008263126015663,0.004204953089356422,0.03645404800772667,0.01505863294005394,0.00285062612965703,0.03930037096142769,0.014273915439844131,0.003675050102174282,0.03735363110899925
2036,67.2332763671875,70.80290985107422,57.808135986328125,54.145538330078125,55.422306060791016,48.36859893798828,63.004150390625,65.7958984375,54.806087493896484,160.3212127685547,182.92015075683594,118.23370361328125,101.56314086914062,116.04698944091797,73.97908782958984,141.0103759765625,160.90606689453125,103.73674774169922,57.42704772949219,68.64141082763672,39.90932846069336,17.320470809936523,22.433818817138672,10.340575218200684,43.73966979980469,52.9436149597168,29.766902923583984,-2.4444053173065186,1.1941527128219604,-9.294001579284668,-2.753073215484619,1.2533187866210938,-9.917292594909668,-2.5164971351623535,1.2472940683364868,-9.485602378845215,39.17845916748047,42.89957046508789,31.994237899780273,33.90949630737305,37.301536560058594,27.482011795043945,37.84577560424805,41.44425964355469,30.868412017822266,0.0020207781344652176,0.005442807450890541,4.368215741124004e-05,0.0009689208818599582,0.002867426024749875,9.215751560986973e-06,0.0016084741801023483,0.00446218391880393,2.5006820578710176e-05,0.06789181381464005,0.002907964400947094,0.17597822844982147,0.07633707672357559,0.004059784580022097,0.18832160532474518,0.07053393870592117,0.0032837854232639074,0.1799430251121521,0.08267058432102203,0.006716648582369089,0.21120654046535492,0.09217891842126846,0.006571777630597353,0.22599272429943085,0.08559565246105194,0.0065858736634254456,0.21595212817192078,0.014778746291995049,0.0038086846470832825,0.03522834926843643,0.015841826796531677,0.0025119923520833254,0.03767111897468567,0.015061699785292149,0.003302087774500251,0.036009129136800766
2037,64.91886138916016,66.9632568359375,60.41489028930664,52.181182861328125,52.254486083984375,50.84157180786133,60.80060577392578,62.17005920410156,57.36142349243164,158.00601196289062,178.8441619873047,119.80972290039062,100.11034393310547,113.59098815917969,74.89105224609375,138.9732666015625,157.33575439453125,105.0551528930664,54.93529510498047,63.566341400146484,38.9979133605957,15.892383575439453,19.69926643371582,8.895865440368652,41.56632995605469,48.54412841796875,28.622814178466797,-2.415485143661499,0.9404428005218506,-9.072556495666504,-2.715935230255127,1.0602401494979858,-9.722406387329102,-2.4872946739196777,1.0085290670394897,-9.271655082702637,41.59587097167969,47.93122100830078,31.601821899414062,35.7696647644043,40.8921012878418,27.129840850830078,40.11270523071289,46.080440521240234,30.51238441467285,0.001956723164767027,0.005171055439859629,5.053525819675997e-05,0.0009438879787921906,0.002632690593600273,1.208641151606571e-05,0.001565736485645175,0.004203903488814831,3.0695486202603206e-05,0.06301762163639069,0.0035159005783498287,0.16580991446971893,0.07136233150959015,0.005011715926229954,0.17944897711277008,0.06562907993793488,0.004009603522717953,0.17012061178684235,0.07678867131471634,0.007296219002455473,0.19904088973999023,0.08619808405637741,0.007580155041068792,0.21534349024295807,0.07968924939632416,0.007312907371670008,0.20417854189872742,0.013771061785519123,0.003780317259952426,0.03323095664381981,0.014835751615464687,0.002568438882008195,0.03589450940489769,0.014060134999454021,0.003303304547443986,0.03405795618891716
2038,67.2023696899414,67.81856536865234,60.5419807434082,54.24314880371094,53.130516052246094,50.76359176635742,63.00914001464844,63.01923370361328,57.42923355102539,159.9946746826172,179.5550994873047,120.78677368164062,101.28489685058594,113.97795104980469,75.65721893310547,140.69432067871094,157.93527221679688,105.97432708740234,55.98396682739258,64.90055084228516,40.84954833984375,16.2012882232666,20.70606803894043,10.544351577758789,42.37276077270508,49.758636474609375,30.42515754699707,-2.53952956199646,1.3584551811218262,-9.79693603515625,-2.8570055961608887,1.3435845375061035,-10.452808380126953,-2.6143531799316406,1.3896369934082031,-10.000139236450195,40.42197036743164,46.144325256347656,31.448007583618164,34.74641036987305,39.18998718261719,27.16912269592285,38.985816955566406,44.33171081542969,30.410629272460938,0.002375810407102108,0.006384426262229681,0.00013738987036049366,0.0011297058081254363,0.0033416124060750008,1.2655105820158496e-05,0.001885461388155818,0.005199441686272621,6.921382737345994e-05,0.0635853260755539,0.003076778259128332,0.17832733690738678,0.07188651710748672,0.0043826657347381115,0.1915861964225769,0.06617461889982224,0.003508993424475193,0.18257401883602142,0.07771962881088257,0.00750036770477891,0.21406157314777374,0.08693676441907883,0.007252600975334644,0.22990278899669647,0.08053385466337204,0.007312155328691006,0.21911773085594177,0.014134299010038376,0.00442358897998929,0.03573424369096756,0.015050248242914677,0.002869935939088464,0.03831656277179718,0.014359244145452976,0.0038031621370464563,0.03654376044869423
2039,67.48725128173828,70.30341339111328,58.58583450317383,54.42033004760742,55.16641616821289,49.053062438964844,63.26230239868164,65.36415100097656,55.06242752075195,160.33432006835938,182.10910034179688,119.68708038330078,101.64131164550781,115.64812469482422,75.1514663696289,141.03582763671875,160.2032012939453,102.69229125976562,57.609153747558594,67.21204376220703,42.685447692871094,17.458194732666016,21.513961791992188,13.025680541992188,43.9073486328125,51.63615036010742,30.87628746032715,-2.721052646636963,1.2693923711776733,-10.6343355178833,-3.029742479324341,1.281062126159668,-11.246492385864258,-2.7948687076568604,1.305482029914856,-10.891627311706543,39.073856353759766,43.918365478515625,31.53653335571289,33.883235931396484,38.02272033691406,26.912107467651367,37.760292053222656,42.388999938964844,30.172033309936523,0.002260966459289193,0.005879255943000317,0.00011456268839538097,0.0010350535158067942,0.0029227398335933685,8.3584045569296e-06,0.001767135807313025,0.004675103351473808,5.480341496877372e-05,0.06787703931331635,0.0032730980310589075,0.20310527086257935,0.0760580524802208,0.004507033620029688,0.21525838971138,0.07044438272714615,0.003679804503917694,0.20776918530464172,0.08280166238546371,0.0074323974549770355,0.24375829100608826,0.09188634157180786,0.007149547804147005,0.2583111822605133,0.08558736741542816,0.0072019356302917,0.24933750927448273,0.014924615621566772,0.004159300122410059,0.040653008967638016,0.015828287228941917,0.0026425132527947426,0.0430527962744236,0.015142993070185184,0.003522130660712719,0.0415683314204216
2040,65.66192626953125,67.27921295166016,59.63214874267578,52.79703903198242,52.484771728515625,50.08510208129883,60.52663040161133,61.33210372924805,55.8603401184082,158.77291870117188,178.57662963867188,119.51837158203125,100.63794708251953,113.19300842285156,75.12692260742188,135.14129638671875,151.947021484375,101.4849853515625,56.273983001708984,64.35316467285156,41.16318130493164,16.878170013427734,20.015201568603516,11.433476448059082,39.69088363647461,45.6898193359375,28.547832489013672,-2.619521141052246,1.1979892253875732,-10.122329711914062,-2.916210651397705,1.1694834232330322,-10.758722305297852,-2.7205917835235596,1.223105788230896,-10.367347717285156,40.58930587768555,46.43570327758789,31.193321228027344,34.98097610473633,39.94789505004883,26.830202102661133,38.75872039794922,44.27328109741211,29.83794403076172,0.002216027118265629,0.006037454586476088,4.509054633672349e-05,0.0011061904951930046,0.0032527418807148933,9.469359611102846e-06,0.0016979093197733164,0.004744305275380611,2.2073510990594514e-05,0.06939852237701416,0.003370854537934065,0.18574605882167816,0.07738080620765686,0.0046537467278540134,0.1984001100063324,0.0725272074341774,0.003911665640771389,0.190787672996521,0.08460017293691635,0.007642928045243025,0.22292040288448334,0.09351667016744614,0.00752353947609663,0.2380770444869995,0.08804546296596527,0.007521515712141991,0.22895316779613495,0.015201671980321407,0.00427207350730896,0.03717434033751488,0.01613585650920868,0.002869793213903904,0.03967690467834473,0.015518239699304104,0.003609849838539958,0.03816549479961395
2041,65.60493469238281,66.56179809570312,59.92403030395508,52.80583953857422,51.958248138427734,50.153114318847656,60.483314514160156,60.67095184326172,56.08024215698242,158.2853546142578,177.44216918945312,120.257568359375,100.3419418334961,112.4199447631836,74.9463119506836,134.71153259277344,150.94737243652344,101.92179870605469,56.19939422607422,64.49006652832031,38.21394729614258,16.95376205444336,20.550630569458008,8.19668960571289,39.640846252441406,45.96282958984375,25.499862670898438,-2.9411892890930176,1.2510693073272705,-8.56867790222168,-3.2487528324127197,1.1840213537216187,-9.234711647033691,-3.0386343002319336,1.2617026567459106,-8.817971229553223,40.612709045410156,45.87440872192383,32.73196792602539,34.982933044433594,39.15193176269531,27.9883975982666,38.7935791015625,43.64494323730469,31.246416091918945,0.0026618982665240765,0.007586750201880932,7.886318053351715e-05,0.0013038903707638383,0.0039575244300067425,1.3932378351455554e-05,0.0020149953197687864,0.005860555917024612,3.771153569687158e-05,0.07254382967948914,0.004048143979161978,0.16403420269489288,0.08095811307430267,0.00551944226026535,0.17722053825855255,0.07585681229829788,0.004682522267103195,0.16920699179172516,0.08863082528114319,0.009352083317935467,0.1969151645898819,0.0979192852973938,0.008960590697824955,0.21267107129096985,0.09222108125686646,0.009086917154490948,0.20307917892932892,0.016086988151073456,0.005303939338773489,0.032880961894989014,0.01696115732192993,0.003441148903220892,0.035450536757707596,0.016364265233278275,0.0044043948873877525,0.03387216106057167
