Arr_CUHI_5,Arr_CUHI_5_JJA,Arr_CUHI_5_DJF,Arr_SUHI_5,Arr_SUHI_5_JJA,Arr_SUHI_5_DJF,Arr_SWBGT_U_5,Arr_SWBGT_U_5_JJA,Arr_SWBGT_U_5_DJF,Arr_TBUILD_5,Arr_TBUILD_5_JJA,Arr_TBUILD_5_DJF
0.7633492946624756,0.8340936303138733,0.6919407248497009,1.2573366165161133,1.3657578229904175,1.1582471132278442,20.863550186157227,25.293697357177734,16.100799560546875,22.73341178894043,26.36726951599121,19.17892074584961
0.7523431777954102,0.8333705067634583,0.6644051671028137,1.2248417139053345,1.3559077978134155,1.1206589937210083,21.080854415893555,25.411951065063477,16.2443790435791,22.91996955871582,26.630990982055664,19.157272338867188
0.748519778251648,0.8238713145256042,0.6882308125495911,1.2243789434432983,1.313926339149475,1.1511995792388916,20.944719314575195,25.44984245300293,15.810138702392578,22.810909271240234,26.386943817138672,19.067232131958008
0.7568541169166565,0.8231939673423767,0.6965628862380981,1.2321850061416626,1.3126143217086792,1.1917064189910889,20.596593856811523,25.010969161987305,15.827204704284668,22.518327713012695,25.975833892822266,18.966140747070312
0.7526084184646606,0.8201642036437988,0.6784576177597046,1.218836784362793,1.3123356103897095,1.122717261314392,20.761520385742188,25.18254280090332,16.134727478027344,22.708389282226562,26.302980422973633,19.3195743560791
0.7310842275619507,0.7989398837089539,0.6793441772460938,1.1844966411590576,1.260244369506836,1.1530956029891968,20.959636688232422,25.353984832763672,15.857844352722168,22.857711791992188,26.302324295043945,19.00493621826172
0.728958010673523,0.8015654683113098,0.6748707294464111,1.150778889656067,1.2201459407806396,1.112886905670166,20.74693489074707,25.206296920776367,15.515817642211914,22.583406448364258,26.28313446044922,18.944360733032227
0.7430306673049927,0.8151817321777344,0.6970217227935791,1.1828676462173462,1.2605788707733154,1.1761424541473389,20.587623596191406,25.179203033447266,15.584733009338379,22.588178634643555,26.252716064453125,18.949708938598633
0.7429616451263428,0.8155852556228638,0.6699112057685852,1.1945784091949463,1.2919727563858032,1.1467207670211792,20.624393463134766,25.048355102539062,16.200353622436523,22.569780349731445,26.110673904418945,19.29022789001465
0.7326123118400574,0.810009777545929,0.6528216004371643,1.1869076490402222,1.2723089456558228,1.0621278285980225,21.010046005249023,25.429718017578125,16.230724334716797,22.83986473083496,26.415205001831055,19.111783981323242
0.7384480237960815,0.8230461478233337,0.6660178303718567,1.176649570465088,1.2900296449661255,1.1025820970535278,20.963838577270508,25.393827438354492,16.230039596557617,22.880640029907227,26.548093795776367,19.254375457763672
0.7339619398117065,0.8087479472160339,0.6525495648384094,1.162834644317627,1.2657742500305176,1.0779858827590942,21.069610595703125,25.39059829711914,16.09408187866211,22.892667770385742,26.474027633666992,19.23968505859375
0.7282007932662964,0.8041300177574158,0.6574904322624207,1.1445382833480835,1.241485834121704,1.078548550605774,21.229238510131836,25.51573371887207,16.490951538085938,23.048254013061523,26.58150863647461,19.349201202392578
0.7245227694511414,0.8004997372627258,0.6537107825279236,1.1340347528457642,1.2500509023666382,1.0699259042739868,21.13787841796875,25.516429901123047,15.81062126159668,22.91156768798828,26.54366683959961,19.102825164794922
0.7296324372291565,0.7909789085388184,0.64222252368927,1.1659119129180908,1.2146782875061035,1.0364350080490112,20.756683349609375,25.406986236572266,16.45631980895996,22.728891372680664,26.2821044921875,19.387359619140625
0.7041139006614685,0.7910910248756409,0.6486247777938843,1.0884217023849487,1.233263373374939,1.0799047946929932,21.359575271606445,25.63490867614746,16.379091262817383,23.020893096923828,26.563180923461914,19.38222312927246
0.7147494554519653,0.7700000405311584,0.6680600643157959,1.1195534467697144,1.1694984436035156,1.0287824869155884,21.228473663330078,25.686901092529297,16.26542091369629,22.9107666015625,26.351545333862305,19.106897354125977
0.7137545347213745,0.7781916856765747,0.6548160910606384,1.0901235342025757,1.1784389019012451,1.1106208562850952,20.875242233276367,25.336759567260742,15.552127838134766,22.676462173461914,26.222694396972656,19.137134552001953
0.7157343029975891,0.7850534915924072,0.6474819779396057,1.1337910890579224,1.2099719047546387,1.047059416770935,21.011180877685547,25.468263626098633,16.610280990600586,22.918167114257812,26.43556785583496,19.546010971069336
0.6932070255279541,0.76659095287323,0.6483681797981262,1.0658929347991943,1.1533122062683105,1.0286810398101807,21.386363983154297,25.843236923217773,16.072710037231445,23.028057098388672,26.555143356323242,19.032306671142578
0.7127446532249451,0.7763615846633911,0.6516973972320557,1.0963681936264038,1.1314221620559692,1.0377048254013062,20.94775390625,25.604021072387695,15.886140823364258,22.72466468811035,26.525224685668945,19.052724838256836
0.7155030369758606,0.8073152303695679,0.6274742484092712,1.1045831441879272,1.2465252876281738,0.9987629652023315,21.139650344848633,25.57698631286621,16.459125518798828,22.937030792236328,26.680864334106445,19.355148315429688
0.6810007095336914,0.7527600526809692,0.6395319700241089,1.039919376373291,1.1284334659576416,1.0138291120529175,21.535964965820312,26.031599044799805,16.3383731842041,23.06463623046875,26.7751522064209,19.218677520751953
0.6988298892974854,0.7598226070404053,0.6542553305625916,1.0635863542556763,1.1164294481277466,1.046899437904358,21.18657112121582,25.873456954956055,16.052127838134766,22.86550521850586,26.575267791748047,19.205291748046875
0.7131791114807129,0.7843767404556274,0.6476401686668396,1.0980058908462524,1.185742735862732,1.0602002143859863,21.02593421936035,25.735132217407227,15.926429748535156,22.893190383911133,26.823999404907227,19.38916778564453
0.686677873134613,0.7484933137893677,0.6452111005783081,1.0576311349868774,1.148938536643982,1.0433619022369385,21.313020706176758,25.865713119506836,16.06948471069336,22.980134963989258,26.55724334716797,19.279499053955078
0.6830919981002808,0.7392476201057434,0.6187381744384766,1.0546303987503052,1.100124716758728,0.9492647647857666,21.18399429321289,26.06177520751953,16.568105697631836,22.923538208007812,26.694442749023438,19.305429458618164
