Arr_TBUILD_0_C,Arr_TBUILD_0_JJA_C,Arr_TBUILD_0_DJF_C,Arr_HIA_U_0,Arr_HIA_U_0_JJA,Arr_HIA_U_0_DJF,Arr_APPAR_TEMP_U_0,Arr_APPAR_TEMP_U_0_JJA,Arr_APPAR_TEMP_U_0_DJF,Arr_SWBGT_U_0,Arr_SWBGT_U_0_JJA,Arr_SWBGT_U_0_DJF,Arr_HUMIDEX_U_0,Arr_HUMIDEX_U_0_JJA,Arr_HUMIDEX_U_0_DJF,Arr_DISCOIS_U_0,Arr_DISCOIS_U_0_JJA,Arr_DISCOIS_U_0_DJF
23.173425292968773,27.156549072265648,19.601464843750023,20.526538848876953,26.810291290283203,13.342780113220215,18.62005615234375,25.619548797607422,10.717193603515625,21.052461624145508,25.763071060180664,15.950725555419922,22.53104591369629,30.34978485107422,13.952653884887695,16.909645080566406,22.21336555480957,10.738151550292969
23.270989990234398,26.898431396484398,19.499902343750023,20.878190994262695,26.987051010131836,13.646658897399902,18.92784309387207,25.655683517456055,10.940966606140137,21.34037971496582,25.89377212524414,16.0949649810791,22.96295166015625,30.495777130126953,14.210554122924805,17.119338989257812,22.18919563293457,10.968648910522461
23.222558593750023,27.043237304687523,19.546716308593773,20.722158432006836,27.21839714050293,14.329631805419922,18.75449562072754,25.941078186035156,11.72024917602539,21.21208953857422,26.090347290039062,16.595462799072266,22.756101608276367,30.81483268737793,15.06041431427002,16.973840713500977,22.390905380249023,11.664163589477539
23.214990234375023,26.981713867187523,19.358850097656273,20.896835327148438,26.815427780151367,14.113815307617188,18.985422134399414,25.596202850341797,11.404679298400879,21.3187313079834,25.764007568359375,16.349214553833008,22.961627960205078,30.326173782348633,14.672775268554688,17.199661254882812,22.160600662231445,11.435537338256836
23.377984619140648,27.331048583984398,19.815270996093773,21.193817138671875,27.262426376342773,14.54773998260498,19.301315307617188,26.025196075439453,11.888336181640625,21.57052230834961,26.076330184936523,16.83095359802246,23.36009407043457,30.829408645629883,15.406881332397461,17.443517684936523,22.46012306213379,11.79728889465332
23.529656982421898,27.290765380859398,19.341485595703148,21.403661727905273,27.431425094604492,14.359865188598633,19.45410919189453,26.1265869140625,11.687969207763672,21.707721710205078,26.165679931640625,16.552005767822266,23.57001304626465,30.96158790588379,15.004697799682617,17.528017044067383,22.499177932739258,11.681024551391602
23.390618896484398,27.307031250000023,19.706262207031273,21.030433654785156,27.217409133911133,14.20490550994873,19.124595642089844,25.963645935058594,11.497973442077637,21.405216217041016,26.017593383789062,16.4813289642334,23.108381271362305,30.7481632232666,14.857399940490723,17.295541763305664,22.427322387695312,11.436944007873535
23.372644042968773,26.841302490234398,19.589318847656273,21.195104598999023,27.11263084411621,13.874265670776367,19.227453231811523,25.842844009399414,11.20630931854248,21.538198471069336,26.055866241455078,16.247175216674805,23.294998168945312,30.73186683654785,14.477136611938477,17.353939056396484,22.303607940673828,11.204510688781738
23.326409912109398,26.891839599609398,19.881127929687523,20.89228630065918,26.778423309326172,14.246580123901367,18.924898147583008,25.414962768554688,11.585393905639648,21.293386459350586,25.669836044311523,16.575759887695312,22.91390609741211,30.167200088500977,14.97246265411377,17.1329345703125,22.04134178161621,11.418357849121094
23.560510253906273,27.179528808593773,19.551416015625023,21.375947952270508,27.5130615234375,14.208527565002441,19.386205673217773,26.12370491027832,11.474068641662598,21.680280685424805,26.21268081665039,16.47236442565918,23.501903533935547,31.009395599365234,14.844114303588867,17.422225952148438,22.493694305419922,11.45991039276123
23.532769775390648,27.154199218750023,19.852288818359398,21.260360717773438,27.214210510253906,14.763571739196777,19.260530471801758,25.74020767211914,11.977985382080078,21.54081916809082,25.900598526000977,16.805185317993164,23.316186904907227,30.550121307373047,15.407215118408203,17.376615524291992,22.26062774658203,11.846656799316406
23.706018066406273,27.487359619140648,19.698541259765648,21.71030044555664,27.698505401611328,14.827160835266113,19.70374298095703,26.2971248626709,12.18958854675293,21.850860595703125,26.30421257019043,16.903657913208008,23.822681427001953,31.189685821533203,15.574146270751953,17.717966079711914,22.6357364654541,12.015667915344238
23.666528320312523,27.546136474609398,19.985589599609398,21.595123291015625,27.68528175354004,15.193108558654785,19.63241958618164,26.351896286010742,12.520512580871582,21.7923641204834,26.309104919433594,17.18513298034668,23.730215072631836,31.215778350830078,16.026126861572266,17.668407440185547,22.700830459594727,12.30043888092041
23.579827880859398,27.285852050781273,19.795495605468773,21.70254898071289,27.65961265563965,15.046368598937988,19.69635772705078,26.22199058532715,12.428823471069336,21.86957359313965,26.291213989257812,17.051513671875,23.839557647705078,31.136323928833008,15.829207420349121,17.71961784362793,22.558866500854492,12.214102745056152
23.676782226562523,27.486077880859398,19.687310791015648,21.613262176513672,27.634132385253906,14.609503746032715,19.672531127929688,26.23532485961914,11.875378608703613,21.798593521118164,26.23790168762207,16.74888038635254,23.7513427734375,31.106307983398438,15.313454627990723,17.70322036743164,22.61842155456543,11.821547508239746
23.717309570312523,27.695367431640648,19.772027587890648,21.801259994506836,28.011743545532227,14.861084938049316,19.843891143798828,26.593799591064453,12.220013618469238,21.942232131958008,26.500673294067383,16.918087005615234,23.972225189208984,31.52077865600586,15.60230827331543,17.824787139892578,22.852020263671875,12.033724784851074
23.717095947265648,27.540826416015648,19.972619628906273,21.504833221435547,27.51959800720215,14.79857349395752,19.528499603271484,26.089092254638672,12.047633171081543,21.690332412719727,26.080522537231445,16.828880310058594,23.581621170043945,30.882726669311523,15.453520774841309,17.58759880065918,22.526479721069336,11.87852668762207
23.928918457031273,27.921685791015648,19.728875732421898,21.91872215270996,28.337257385253906,14.232566833496094,19.849700927734375,26.88702392578125,11.433525085449219,21.940412521362305,26.66905403137207,16.40560531616211,23.973854064941406,31.792882919311523,14.747576713562012,17.786069869995117,23.00225067138672,11.361419677734375
23.659356689453148,27.477929687500023,19.910333251953148,21.443592071533203,27.435264587402344,15.394084930419922,19.420604705810547,26.041698455810547,12.619561195373535,21.630430221557617,26.06671714782715,17.260557174682617,23.477048873901367,30.839387893676758,16.16629409790039,17.49966049194336,22.46878433227539,12.4227294921875
23.913476562500023,27.725762939453148,19.963677978515648,22.079288482666016,28.148225784301758,15.23073959350586,20.051067352294922,26.69723892211914,12.59925651550293,22.079378128051758,26.554174423217773,17.194881439208984,24.19894790649414,31.607458114624023,16.044559478759766,17.949403762817383,22.8851375579834,12.313173294067383
24.197229003906273,28.257623291015648,20.339044189453148,22.312864303588867,28.616432189941406,15.587801933288574,20.314836502075195,27.124282836914062,12.83985424041748,22.270666122436523,26.8393611907959,17.42860221862793,24.510425567626953,32.09796142578125,16.40436363220215,18.136117935180664,23.221099853515625,12.454619407653809
24.086175537109398,28.075677490234398,19.879754638671898,22.385236740112305,28.656530380249023,15.071925163269043,20.30832290649414,27.15000343322754,12.378897666931152,22.277400970458984,26.905012130737305,17.036455154418945,24.51320457458496,32.167518615722656,15.788216590881348,18.121198654174805,23.203933715820312,12.120611190795898
23.883721923828148,27.920373535156273,19.946527099609398,22.02750015258789,28.269062042236328,15.278794288635254,20.017377853393555,26.85829734802246,12.609241485595703,22.034330368041992,26.643922805786133,17.188446044921875,24.134601593017578,31.76185417175293,16.05541229248047,17.92143440246582,22.99091911315918,12.36272144317627
24.292443847656273,28.346734619140648,20.648522949218773,22.48283576965332,28.691530227661133,15.826485633850098,20.455350875854492,27.180946350097656,13.095093727111816,22.348541259765625,26.86271858215332,17.643218994140625,24.65084457397461,32.13935470581055,16.745494842529297,18.242895126342773,23.24652671813965,12.629733085632324
24.226861572265648,28.003167724609398,19.707482910156273,22.62409782409668,28.768369674682617,15.124403953552246,20.564271926879883,27.296052932739258,12.30922794342041,22.50094223022461,27.072641372680664,16.988862991333008,24.859312057495117,32.396060943603516,15.740602493286133,18.30830192565918,23.296794891357422,12.17210578918457
23.736810302734398,27.736810302734398,19.934106445312523,21.864500045776367,28.0284423828125,15.332674026489258,19.868831634521484,26.665069580078125,12.598930358886719,21.92067527770996,26.497730255126953,17.159372329711914,23.95656394958496,31.527469635009766,16.029386520385742,17.829280853271484,22.864023208618164,12.368986129760742
24.107354736328148,28.096246337890648,20.246911621093773,22.248577117919922,28.277164459228516,15.52045726776123,20.255319595336914,26.833404541015625,12.84160327911377,22.190898895263672,26.608579635620117,17.409120559692383,24.403959274291992,31.734163284301758,16.37823486328125,18.12411117553711,23.02389907836914,12.459415435791016
24.213647460937523,28.064050292968773,19.961053466796898,22.564556121826172,28.88086700439453,15.088240623474121,20.485811233520508,27.34678077697754,12.292283058166504,22.446931838989258,27.061500549316406,17.017292022705078,24.763139724731445,32.40277862548828,15.75369930267334,18.2199649810791,23.311901092529297,12.068523406982422
23.851800537109398,27.692102050781273,20.080865478515648,21.863910675048828,27.94869041442871,14.809029579162598,19.81466293334961,26.585948944091797,12.109662055969238,21.91718292236328,26.485830307006836,16.872480392456055,23.940757751464844,31.49603843688965,15.506776809692383,17.775907516479492,22.832080841064453,11.869002342224121
24.342401123046898,28.429711914062523,20.524591064453148,22.377269744873047,28.777376174926758,15.471455574035645,20.35848045349121,27.317829132080078,12.764121055603027,22.308395385742188,26.949766159057617,17.372350692749023,24.568771362304688,32.29145812988281,16.2807674407959,18.14171600341797,23.364559173583984,12.245010375976562
24.501428222656273,28.472406005859398,20.376794433593773,22.720783233642578,29.09733772277832,15.610007286071777,20.60609245300293,27.57622528076172,12.927030563354492,22.464431762695312,27.15536117553711,17.424047470092773,24.827524185180664,32.59775924682617,16.419614791870117,18.285232543945312,23.49300193786621,12.495538711547852
24.308648681640648,28.369409179687523,20.152062988281273,22.571779251098633,28.80702781677246,15.243572235107422,20.550344467163086,27.380460739135742,12.616928100585938,22.40284538269043,27.00576400756836,17.184301376342773,24.74177360534668,32.365535736083984,16.01728057861328,18.29745864868164,23.38428497314453,12.239501953125
24.476739501953148,28.844476318359398,20.560510253906273,22.73842430114746,29.518705368041992,16.147987365722656,20.727806091308594,28.06098175048828,13.393172264099121,22.540441513061523,27.493045806884766,17.818708419799805,24.95278549194336,33.16029739379883,17.059886932373047,18.3975887298584,23.857892990112305,12.938633918762207
24.533013916015648,28.697442626953148,20.296289062500023,23.01996421813965,29.441198348999023,15.8646879196167,20.95802116394043,27.994911193847656,13.200130462646484,22.73240089416504,27.471538543701172,17.62616729736328,25.261363983154297,33.096168518066406,16.755285263061523,18.59857177734375,23.77643585205078,12.769120216369629
24.353723144531273,28.567742919921898,20.297174072265648,22.616188049316406,28.952999114990234,15.738382339477539,20.613740921020508,27.517078399658203,13.04373836517334,22.436397552490234,27.061508178710938,17.5117130279541,24.80165672302246,32.47978973388672,16.567806243896484,18.351490020751953,23.47939109802246,12.625378608703613
24.477532958984398,28.531060791015648,20.499719238281273,22.877702713012695,29.145198822021484,15.628849029541016,20.858139038085938,27.707210540771484,12.963401794433594,22.61138343811035,27.282682418823242,17.4749813079834,25.08544158935547,32.794891357421875,16.48321533203125,18.52389144897461,23.611921310424805,12.482662200927734
24.434320068359398,28.359948730468773,20.266534423828148,22.867250442504883,29.204587936401367,15.654026985168457,20.76508140563965,27.642131805419922,12.910714149475098,22.60284996032715,27.250736236572266,17.38288116455078,25.036739349365234,32.71733856201172,16.381216049194336,18.412025451660156,23.511486053466797,12.549201011657715
24.674188232421898,28.992181396484398,20.834680175781273,22.865737915039062,29.492918014526367,16.29602813720703,20.804046630859375,27.98495101928711,13.536240577697754,22.57457733154297,27.375701904296875,17.95598602294922,25.031278610229492,33.00794982910156,17.252046585083008,18.4620361328125,23.801959991455078,12.944697380065918
24.699517822265648,28.787713623046898,20.297113037109398,23.447195053100586,29.859996795654297,16.12232208251953,21.292484283447266,28.200313568115234,13.411354064941406,23.018999099731445,27.69547462463379,17.734527587890625,25.701475143432617,33.43251037597656,16.95345115661621,18.817577362060547,23.927656173706055,12.95318603515625
24.604211425781273,28.893609619140648,20.481469726562523,23.156387329101562,29.598054885864258,16.241313934326172,21.135841369628906,28.14677619934082,13.633898735046387,22.81526756286621,27.579469680786133,17.928428649902344,25.4173641204834,33.288536071777344,17.24427604675293,18.744108200073242,23.919734954833984,13.105537414550781
24.586999511718773,28.572076416015648,20.689080810546898,23.269437789916992,29.62175750732422,16.90912628173828,21.13802719116211,27.88702392578125,14.222099304199219,22.874149322509766,27.4572696685791,18.329574584960938,25.484256744384766,33.05768966674805,17.93207359313965,18.723838806152344,23.706241607666016,13.618717193603516
25.045526123046898,29.476922607421898,20.960626220703148,23.760475158691406,30.398073196411133,17.103784561157227,21.658836364746094,28.77631950378418,14.366260528564453,23.206825256347656,27.984603881835938,18.48014259338379,26.043121337890625,33.96772766113281,18.137067794799805,19.08648681640625,24.327213287353516,13.631021499633789
24.885919189453148,28.906701660156273,20.381951904296898,23.741668701171875,30.031068801879883,16.04290771484375,21.56627082824707,28.31134605407715,13.247742652893066,23.140422821044922,27.73040771484375,17.63988494873047,25.93874740600586,33.51268005371094,16.804840087890625,19.023279190063477,23.982498168945312,12.82490348815918
24.828485107421898,29.159478759765648,20.776574707031273,23.313636779785156,29.76767921447754,16.384857177734375,21.297794342041016,28.24455451965332,13.686573028564453,22.921419143676758,27.573516845703125,17.960250854492188,25.596914291381836,33.324642181396484,17.29051399230957,18.84589195251465,23.98832893371582,13.062068939208984
24.929315185546898,29.119500732421898,20.690576171875023,23.648395538330078,30.29212188720703,16.0705509185791,21.43892478942871,28.606647491455078,13.348278045654297,23.05567169189453,27.931570053100586,17.710891723632812,25.79143524169922,33.83917236328125,16.89134407043457,18.889312744140625,24.187437057495117,12.800495147705078
25.087976074218773,29.507318115234398,21.047845458984398,23.827924728393555,30.576372146606445,17.52073097229004,21.67595863342285,28.836313247680664,14.798476219177246,23.232444763183594,28.03738784790039,18.760517120361328,26.07298469543457,34.055686950683594,18.600799560546875,19.06397247314453,24.36381721496582,13.964079856872559
25.315423583984398,29.507348632812523,20.738824462890648,24.36529541015625,30.79766273498535,16.860897064208984,22.16063690185547,29.01897430419922,14.137136459350586,23.569087982177734,28.201677322387695,18.22520637512207,26.63064193725586,34.281715393066406,17.778186798095703,19.44294548034668,24.441410064697266,13.523907661437988
25.095605468750023,29.248834228515648,21.167535400390648,23.842573165893555,30.17586326599121,17.653011322021484,21.716983795166016,28.39659309387207,15.007818222045898,23.199644088745117,27.71120262145996,18.876094818115234,26.06592559814453,33.54677200317383,18.80523681640625,19.156993865966797,24.082246780395508,14.133187294006348
25.359399414062523,29.638085937500023,20.783898925781273,24.46755599975586,31.183481216430664,16.425884246826172,22.27043342590332,29.39275550842285,13.719634056091309,23.658287048339844,28.553970336914062,17.97525978088379,26.77383804321289,34.824546813964844,17.32316780090332,19.528980255126953,24.73208999633789,13.077583312988281
25.147912597656273,29.290216064453148,20.838067626953148,23.93297576904297,30.449256896972656,16.68409538269043,21.79728126525879,28.656469345092773,14.041069984436035,23.291337966918945,27.972461700439453,18.16918182373047,26.189062118530273,33.933738708496094,17.632495880126953,19.170501708984375,24.279321670532227,13.279895782470703
25.296960449218773,29.663507080078148,21.444360351562523,24.268692016601562,30.779481887817383,18.3388729095459,22.109907150268555,29.07411003112793,15.595870971679688,23.499683380126953,28.191335678100586,19.298545837402344,26.528182983398438,34.308712005615234,19.515132904052734,19.392168045043945,24.530790328979492,14.638813972473145
25.276177978515648,29.387475585937523,20.763360595703148,24.50963020324707,30.842540740966797,16.59579849243164,22.216707229614258,28.913101196289062,13.879444122314453,23.630990982055664,28.163101196289062,18.113195419311523,26.7263126373291,34.2188606262207,17.54391098022461,19.48754119873047,24.378774642944336,13.234824180603027
25.254296875000023,29.573999023437523,21.235742187500023,24.144424438476562,30.770889282226562,17.805194854736328,22.00692367553711,28.99563217163086,15.104368209838867,23.444616317749023,28.18231773376465,18.95926856994629,26.437070846557617,34.28133773803711,18.933670043945312,19.330810546875,24.486154556274414,14.191495895385742
25.435601806640648,29.545892333984398,20.969384765625023,24.786182403564453,31.329648971557617,17.362667083740234,22.522144317626953,29.424270629882812,14.672211647033691,23.851970672607422,28.58049964904785,18.61578941345215,27.07837677001953,34.85648727416992,18.399478912353516,19.700647354125977,24.717092514038086,13.907045364379883
25.257623291015648,29.510339355468773,21.261132812500023,24.276315689086914,30.826812744140625,17.508161544799805,22.124452590942383,29.015350341796875,14.81916332244873,23.529098510742188,28.240798950195312,18.738563537597656,26.57171058654785,34.353729248046875,18.570236206054688,19.420000076293945,24.50481605529785,13.921500205993652
25.686761474609398,30.178216552734398,20.976037597656273,25.076030731201172,31.958402633666992,17.309850692749023,22.787370681762695,30.027795791625977,14.617892265319824,24.02685546875,28.949525833129883,18.604734420776367,27.376562118530273,35.501129150390625,18.364946365356445,19.88962745666504,25.151309967041016,13.84079647064209
25.640588378906273,30.312493896484398,21.318139648437523,24.85624122619629,31.88621711730957,17.778079986572266,22.680566787719727,30.037904739379883,15.133685111999512,23.902904510498047,28.848617553710938,18.95514488220215,27.188268661499023,35.385555267333984,18.919828414916992,19.803653717041016,25.144926071166992,14.1635103225708
25.525109863281273,29.900720214843773,20.993218994140648,24.879173278808594,31.718379974365234,17.052412033081055,22.599645614624023,29.829458236694336,14.278280258178711,23.909517288208008,28.842309951782227,18.341564178466797,27.16330909729004,35.29719161987305,17.945615768432617,19.71951675415039,25.007965087890625,13.53305435180664
25.506768798828148,29.798120117187523,21.415673828125023,24.5321102142334,31.15996551513672,18.0458927154541,22.340917587280273,29.31316566467285,15.314007759094238,23.64316749572754,28.388887405395508,19.076923370361328,26.78362464904785,34.62178039550781,19.15657615661621,19.57085418701172,24.685443878173828,14.391624450683594
25.899743652343773,30.271234130859398,21.452203369140648,25.272092819213867,31.928142547607422,17.790063858032227,23.008888244628906,29.991867065429688,14.960389137268066,24.184398651123047,28.903587341308594,18.901987075805664,27.63172721862793,35.43963623046875,18.835468292236328,20.042028427124023,25.131040573120117,14.06473159790039
25.788232421875023,30.119042968750023,21.563378906250023,25.067394256591797,31.643564224243164,18.26880645751953,22.787139892578125,29.77878189086914,15.45860481262207,23.989315032958984,28.740224838256836,19.22513198852539,27.33710289001465,35.18288040161133,19.364971160888672,19.898174285888672,25.009746551513672,14.433545112609863
