time,Arr_TBUILD_0_C,Arr_TBUILD_0_JJA_C,Arr_TBUILD_0_DJF_C,Arr_TBUILD_1_C,Arr_TBUILD_1_JJA_C,Arr_TBUILD_1_DJF_C,Arr_TBUILD_2_C,Arr_TBUILD_2_JJA_C,Arr_TBUILD_2_DJF_C,Arr_HIA_U_0,Arr_HIA_U_0_JJA,Arr_HIA_U_0_DJF,Arr_HIA_U_1,Arr_HIA_U_1_JJA,Arr_HIA_U_1_DJF,Arr_HIA_U_2,Arr_HIA_U_2_JJA,Arr_HIA_U_2_DJF,Arr_APPAR_TEMP_U_0,Arr_APPAR_TEMP_U_0_JJA,Arr_APPAR_TEMP_U_0_DJF,Arr_APPAR_TEMP_U_1,Arr_APPAR_TEMP_U_1_JJA,Arr_APPAR_TEMP_U_1_DJF,Arr_APPAR_TEMP_U_2,Arr_APPAR_TEMP_U_2_JJA,Arr_APPAR_TEMP_U_2_DJF,Arr_SWBGT_U_0,Arr_SWBGT_U_0_JJA,Arr_SWBGT_U_0_DJF,Arr_SWBGT_U_1,Arr_SWBGT_U_1_JJA,Arr_SWBGT_U_1_DJF,Arr_SWBGT_U_2,Arr_SWBGT_U_2_JJA,Arr_SWBGT_U_2_DJF,Arr_HUMIDEX_U_0,Arr_HUMIDEX_U_0_JJA,Arr_HUMIDEX_U_0_DJF,Arr_HUMIDEX_U_1,Arr_HUMIDEX_U_1_JJA,Arr_HUMIDEX_U_1_DJF,Arr_HUMIDEX_U_2,Arr_HUMIDEX_U_2_JJA,Arr_HUMIDEX_U_2_DJF,Arr_DISCOIS_U_0_,Arr_DISCOIS_U_0_JJA,Arr_DISCOIS_U_0_DJF,Arr_DISCOIS_U_1,Arr_DISCOIS_U_1_JJA,Arr_DISCOIS_U_1_DJF,Arr_DISCOIS_U_2,Arr_DISCOIS_U_2_JJA,Arr_DISCOIS_U_2_DJF,Arr_DISCOIS_U_0
2042,23.214929199218773,26.981683349609398,19.358758544921898,21.405023193359398,24.943139648437523,17.954095458984398,22.515222167968773,26.174737548828148,18.832482910156273,20.896738052368164,26.81537437438965,14.11368179321289,20.33924102783203,26.232860565185547,13.614655494689941,20.704572677612305,26.609325408935547,13.947883605957031,18.985370635986328,25.596181869506836,11.404595375061035,18.60870933532715,25.20033073425293,11.07310962677002,18.851734161376953,25.452003479003906,11.290962219238281,21.31868553161621,25.763978958129883,16.349136352539062,21.057796478271484,25.485530853271484,16.122394561767578,21.22634506225586,25.663421630859375,16.270950317382812,22.961544036865234,30.326126098632812,14.672647476196289,22.489933013916016,29.82553482055664,14.259465217590332,22.79564094543457,30.146291732788086,14.531249046325684,17.199609756469727,22.160579681396484,11.435455322265625,16.860891342163086,21.810550689697266,11.128247261047363,17.081342697143555,22.03569984436035,11.331151008605957,17.199609756469727
2043,23.377954101562523,27.331018066406273,19.815179443359398,21.569238281250023,25.241784667968773,18.466455078125023,22.678002929687523,26.504571533203148,19.310845947265648,21.193716049194336,27.26234245300293,14.547597885131836,20.636249542236328,26.676921844482422,14.070019721984863,21.001384735107422,27.055313110351562,14.38796615600586,19.301265716552734,26.025169372558594,11.888252258300781,18.928300857543945,25.62736701965332,11.577885627746582,19.16880226135254,25.880460739135742,11.781585693359375,21.57047462463379,26.07630157470703,16.830881118774414,21.312335968017578,25.798418045043945,16.61564826965332,21.478918075561523,25.975831985473633,16.756664276123047,23.360010147094727,30.82935905456543,15.406758308410645,22.892820358276367,30.328426361083984,15.015517234802246,23.195415496826172,30.649324417114258,15.272871971130371,17.44347381591797,22.460102081298828,11.79720401763916,17.107500076293945,22.10890007019043,11.508586883544922,17.326065063476562,22.33492088317871,11.699315071105957,17.44347381591797
2044,23.529626464843773,27.290765380859398,19.341455078125023,21.735681152343773,25.263116455078148,17.935968017578148,22.834466552734398,26.486535644531273,18.747460937500023,21.403564453125,27.43131446838379,14.35977554321289,20.847389221191406,26.84947967529297,13.857320785522461,21.211288452148438,27.225234985351562,14.170079231262207,19.454055786132812,26.12654685974121,11.687896728515625,19.08205795288086,25.731529235839844,11.351194381713867,19.321685791015625,25.982757568359375,11.5576171875,21.707670211791992,26.165639877319336,16.551929473876953,21.450593948364258,25.889068603515625,16.322315216064453,21.6163387298584,26.06560516357422,16.462255477905273,23.56993293762207,30.96152687072754,15.0045747756958,23.104736328125,30.463756561279297,14.586309432983398,23.405710220336914,30.782421112060547,14.842453002929688,17.527973175048828,22.499147415161133,11.680950164794922,17.193988800048828,22.151199340820312,11.370611190795898,17.410968780517578,22.374759674072266,11.56169319152832,17.527973175048828
2045,23.390588378906273,27.307000732421898,19.706170654296898,21.567102050781273,25.239556884765648,18.341638183593773,22.548944091796898,26.327722167968773,19.095666503906273,21.030336380004883,27.21732521057129,14.204765319824219,20.4759464263916,26.636960983276367,13.735286712646484,20.7990665435791,26.968713760375977,14.013768196105957,19.124542236328125,25.963611602783203,11.497891426086426,18.748559951782227,25.567928314208984,11.186625480651855,18.9636173248291,25.789682388305664,11.368163108825684,21.405162811279297,26.017560958862305,16.481258392333984,21.14518165588379,25.740476608276367,16.263587951660156,21.2939453125,25.896448135375977,16.390485763549805,23.10830307006836,30.74810791015625,14.857279777526855,22.63790512084961,30.248960494995117,14.462813377380371,22.90831756591797,30.53109359741211,14.69375991821289,17.295490264892578,22.427289962768555,11.436859130859375,16.95735740661621,22.077537536621094,11.14636516571045,17.152769088745117,22.276288986206055,11.31709098815918,17.295490264892578
2046,23.372583007812523,26.841210937500023,19.589257812500023,21.593011474609398,24.901116943359398,18.186151123046898,22.546411132812523,25.915979003906273,18.959405517578148,21.19501304626465,27.11253547668457,13.874168395996094,20.64431381225586,26.542484283447266,13.372934341430664,20.964601516723633,26.868181228637695,13.671996116638184,19.227407455444336,25.842817306518555,11.206243515014648,18.85736656188965,25.464120864868164,10.875195503234863,19.068517684936523,25.676103591918945,11.069358825683594,21.53814697265625,26.055831909179688,16.247106552124023,21.28133773803711,25.787694931030273,16.02152442932129,21.428041458129883,25.938522338867188,16.153217315673828,23.294925689697266,30.731809616088867,14.477025985717773,22.830841064453125,30.250198364257812,14.065765380859375,23.097034454345703,30.522062301635742,14.306971549987793,17.35388946533203,22.30358123779297,11.204442977905273,17.020910263061523,21.96767234802246,10.89925765991211,17.212778091430664,22.158111572265625,11.079102516174316,17.35388946533203
2047,23.326318359375023,26.891809082031273,19.881036376953148,21.512322998046898,24.846826171875023,18.542504882812523,22.486505126953148,25.924859619140648,19.280541992187523,20.892200469970703,26.778345108032227,14.246453285217285,20.33452033996582,26.19767189025879,13.768117904663086,20.65896987915039,26.529911041259766,14.052607536315918,18.92485237121582,25.414934158325195,11.585320472717285,18.549041748046875,25.020078659057617,11.275152206420898,18.76348114013672,25.241756439208984,11.456241607666016,21.293338775634766,25.6698055267334,16.57569694519043,21.034547805786133,25.393266677856445,16.362016677856445,21.182294845581055,25.549345016479492,16.48642921447754,22.91383934020996,30.167142868041992,14.972352027893066,22.445119857788086,29.66942024230957,14.583501815795898,22.71392822265625,29.951345443725586,14.810996055603027,17.13289451599121,22.041316986083984,11.418281555175781,16.795169830322266,21.692058563232422,11.130739212036133,16.98983383178711,21.890771865844727,11.299784660339355,17.13289451599121
2048,23.560510253906273,27.179528808593773,19.551416015625023,21.780786132812523,25.174554443359398,18.184533691406273,22.735345458984398,26.230035400390648,18.938378906250023,21.37586212158203,27.512985229492188,14.208404541015625,20.820796966552734,26.933801651000977,13.72216796875,21.143325805664062,27.265398025512695,14.012381553649902,19.38616180419922,26.123685836791992,11.47399616241455,19.017488479614258,25.733108520507812,11.152358055114746,19.227731704711914,25.95279884338379,11.340826034545898,21.680238723754883,26.212648391723633,16.472301483154297,21.426166534423828,25.939247131347656,16.251623153686523,21.571002960205078,26.093647003173828,16.380443572998047,23.501834869384766,31.009349822998047,14.844006538391113,23.041500091552734,30.51689338684082,14.442238807678223,23.305118560791016,30.796001434326172,14.67784595489502,17.42218589782715,22.49367332458496,11.459833145141602,17.09100341796875,22.149044036865234,11.161447525024414,17.281652450561523,22.34523582458496,11.33719539642334,17.42218589782715
2049,23.532708740234398,27.154199218750023,19.852258300781273,21.736627197265648,25.152337646484398,18.461145019531273,22.703485107421898,26.208398437500023,19.161676025390648,21.260292053222656,27.214157104492188,14.763470649719238,20.70796775817871,26.643095016479492,14.256985664367676,21.029481887817383,26.968599319458008,14.535773277282715,19.26049041748047,25.740192413330078,11.977916717529297,18.888425827026367,25.35016632080078,11.646605491638184,19.100996017456055,25.568294525146484,11.82599925994873,21.54077911376953,25.90057373046875,16.805130004882812,21.283998489379883,25.627506256103516,16.578941345214844,21.430814743041992,25.781156539916992,16.700387954711914,23.316125869750977,30.550081253051758,15.407116889953613,22.851469039916992,30.05899429321289,14.994885444641113,23.118310928344727,30.33631706237793,15.217537879943848,17.37657928466797,22.260608673095703,11.84659194946289,17.042600631713867,21.91733169555664,11.540732383728027,17.235363006591797,22.112077713012695,11.707001686096191,17.37657928466797
2050,23.705987548828148,27.487359619140648,19.698449707031273,21.873162841796898,25.435998535156273,18.301263427734398,22.715997314453148,26.352380371093773,18.964715576171898,21.71023178100586,27.698450088500977,14.827054023742676,21.150541305541992,27.116132736206055,14.33879566192627,21.43383026123047,27.403182983398438,14.594195365905762,19.703702926635742,26.297100067138672,12.189522743225098,19.329299926757812,25.90484046936035,11.866159439086914,19.514875411987305,26.094072341918945,12.03209400177002,21.8508243560791,26.304183959960938,16.903600692749023,21.592378616333008,26.029123306274414,16.68048095703125,21.720304489135742,26.162565231323242,16.794490814208984,23.822620391845703,31.189645767211914,15.574044227600098,23.354644775390625,30.694616317749023,15.16827392578125,23.587610244750977,30.935810089111328,15.376708030700684,17.71792984008789,22.63571548461914,12.015602111816406,17.381561279296875,22.289932250976562,11.715933799743652,17.550125122070312,22.459213256835938,11.870861053466797,17.71792984008789
2051,23.666558837890648,27.546105957031273,19.985498046875023,21.845056152343773,25.476159667968773,18.609185791015648,22.681237792968773,26.401513671875023,19.263452148437523,21.595054626464844,27.68523597717285,15.193001747131348,21.041160583496094,27.101167678833008,14.715665817260742,21.32068634033203,27.389894485473633,14.963358879089355,19.63238525390625,26.351882934570312,12.52044677734375,19.259267807006836,25.951677322387695,12.204623222351074,19.443601608276367,26.145423889160156,12.36562442779541,21.792335510253906,26.309083938598633,17.185073852539062,21.534894943237305,26.030324935913086,16.966352462768555,21.662004470825195,26.165861129760742,17.07729148864746,23.730159759521484,31.215744018554688,16.026029586791992,23.264081954956055,30.713369369506836,15.628398895263672,23.495481491088867,30.95872688293457,15.831303596496582,17.66836929321289,22.70081329345703,12.300374031066895,17.333721160888672,22.349048614501953,12.008323669433594,17.50092887878418,22.52179527282715,12.158414840698242,17.66836929321289
2052,23.579827880859398,27.285852050781273,19.795465087890648,21.782617187500023,25.277001953125023,18.402429199218773,22.605371093750023,26.168237304687523,19.062188720703148,21.702503204345703,27.65955924987793,15.046296119689941,21.14798927307129,27.08283233642578,14.535053253173828,21.42789077758789,27.367265701293945,14.802689552307129,19.696327209472656,26.221975326538086,12.428767204284668,19.325531005859375,25.83283805847168,12.092935562133789,19.508495330810547,26.02060890197754,12.264925956726074,21.869543075561523,26.29118537902832,17.05146026611328,21.613235473632812,26.018301010131836,16.821922302246094,21.739763259887695,26.150609970092773,16.93877410888672,23.839509963989258,31.136287689208984,15.829120635986328,23.375526428222656,30.6450138092041,15.410937309265137,23.60577392578125,30.88420867919922,15.625062942504883,17.719587326049805,22.558853149414062,12.214046478271484,17.386341094970703,22.2154541015625,11.904080390930176,17.55266761779785,22.38341522216797,12.06386947631836,17.719587326049805
2053,23.676751708984398,27.486047363281273,19.687249755859398,21.859582519531273,25.464288330078148,18.294366455078148,22.691278076171898,26.366296386718773,18.954949951171898,21.613197326660156,27.634063720703125,14.609406471252441,21.051204681396484,27.054996490478516,14.112881660461426,21.335683822631836,27.340787887573242,14.371943473815918,19.6724910736084,26.235300064086914,11.87531566619873,19.29497528076172,25.839757919311523,11.544840812683105,19.481491088867188,26.030515670776367,11.713926315307617,21.798561096191406,26.237876892089844,16.748828887939453,21.53809356689453,25.960607528686523,16.523300170898438,21.666776657104492,26.095155715942383,16.6378116607666,23.751283645629883,31.106271743774414,15.313362121582031,23.279996871948242,30.60786247253418,14.9025239944458,23.514049530029297,30.850738525390625,15.112297058105469,17.703187942504883,22.6184024810791,11.82148551940918,17.364931106567383,22.270599365234375,11.516900062561035,17.533876419067383,22.440948486328125,11.673365592956543,17.703187942504883
2054,23.717279052734398,27.695367431640648,19.771997070312523,21.905877685546898,25.658013916015648,18.375848388671898,22.736322021484398,26.568750000000023,18.967950439453148,21.80118179321289,28.01166534423828,14.86097240447998,21.242164611816406,27.42786979675293,14.371902465820312,21.524457931518555,27.71619987487793,14.603739738464355,19.84385108947754,26.593774795532227,12.219944953918457,19.468151092529297,26.197818756103516,11.892738342285156,19.65383529663086,26.38909339904785,12.044654846191406,21.942195892333984,26.500642776489258,16.918031692504883,21.682899475097656,26.22360610961914,16.693063735961914,21.810897827148438,26.3580322265625,16.796594619750977,23.972166061401367,31.520736694335938,15.602211952209473,23.50281524658203,31.021930694580078,15.192934036254883,23.73577308654785,31.265039443969727,15.38249397277832,17.824748992919922,22.85199737548828,12.033660888671875,17.487672805786133,22.503421783447266,11.73196792602539,17.65603256225586,22.674224853515625,11.872686386108398,17.824748992919922
2055,23.717034912109398,27.540826416015648,19.972558593750023,21.882867431640648,25.473016357421898,18.575677490234398,22.581842041015648,26.231896972656273,19.137719726562523,21.504756927490234,27.5195369720459,14.798470497131348,20.95353126525879,26.943546295166016,14.320819854736328,21.189605712890625,27.182659149169922,14.5329008102417,19.528461456298828,26.089069366455078,12.04757022857666,19.154556274414062,25.691181182861328,11.728878021240234,19.310619354248047,25.852163314819336,11.86777400970459,21.69029998779297,26.08049964904785,16.828828811645508,21.431262969970703,25.802461624145508,16.60700798034668,21.539321899414062,25.915630340576172,16.703203201293945,23.581562042236328,30.8826904296875,15.453429222106934,23.113204956054688,30.382471084594727,15.051074981689453,23.3098201751709,30.58709144592285,15.226689338684082,17.58756446838379,22.526460647583008,11.87846565246582,17.251983642578125,22.176897048950195,11.582170486450195,17.393795013427734,22.320695877075195,11.71233081817627,17.58756446838379
2056,23.928887939453148,27.921685791015648,19.728814697265648,22.104028320312523,25.844842529296898,18.334924316406273,22.796441650390648,26.597955322265648,18.891351318359398,21.918655395507812,28.337196350097656,14.232474327087402,21.365318298339844,27.753442764282227,13.743585586547852,21.60084342956543,27.9947566986084,13.961691856384277,19.849668502807617,26.88701057434082,11.433466911315918,19.47701072692871,26.48983383178711,11.105810165405273,19.63180160522461,26.65009307861328,11.249109268188477,21.940385818481445,26.669034957885742,16.405555725097656,21.68275260925293,26.3920955657959,16.180377960205078,21.789752960205078,26.504322052001953,16.278085708618164,23.973804473876953,31.7928524017334,14.747493743896484,23.507801055908203,31.293317794799805,14.338397979736328,23.70250701904297,31.496721267700195,14.516952514648438,17.78603744506836,23.00223731994629,11.36136245727539,17.451963424682617,22.65273094177246,11.058698654174805,17.592348098754883,22.795682907104492,11.191536903381348,17.78603744506836
2057,23.659356689453148,27.477929687500023,19.910119628906273,21.850854492187523,25.422692871093773,18.527368164062523,22.540917968750023,26.177178955078148,19.079217529296898,21.443519592285156,27.435213088989258,15.393714904785156,20.892074584960938,26.858335494995117,14.91179084777832,21.128135681152344,27.098386764526367,15.125602722167969,19.420570373535156,26.04168128967285,12.619211196899414,19.046916961669922,25.643341064453125,12.299652099609375,19.202844619750977,25.80497932434082,12.438651084899902,21.630395889282227,26.066694259643555,17.260351181030273,21.371742248535156,25.788938522338867,17.037479400634766,21.47960662841797,25.902137756347656,17.134103775024414,23.47700309753418,30.839351654052734,16.165952682495117,23.00952911376953,30.33933448791504,15.76181697845459,23.205663681030273,30.54422378540039,15.937971115112305,17.4996280670166,22.468761444091797,12.422493934631348,17.164182662963867,22.119152069091797,12.12529182434082,17.305763244628906,22.263248443603516,12.255749702453613,17.4996280670166
2058,23.913415527343773,27.725732421875023,19.963647460937523,22.099755859375023,25.726220703125023,18.572595214843773,22.788751220703148,26.455529785156273,19.127252197265648,22.07915687561035,28.148168563842773,15.230669021606445,21.524282455444336,27.566238403320312,14.735296249389648,21.76093292236328,27.807353973388672,14.956088066101074,20.050962448120117,26.697219848632812,12.599205017089844,19.67905044555664,26.304677963256836,12.274231910705566,19.833751678466797,26.463275909423828,12.415792465209961,22.079315185546875,26.554153442382812,17.194835662841797,21.822444915771484,26.279300689697266,16.97228240966797,21.929235458374023,26.39097785949707,17.068660736083984,24.198837280273438,31.607425689697266,16.044479370117188,23.733949661254883,31.112688064575195,15.63905143737793,23.928373336791992,31.31456756591797,15.81571102142334,17.949329376220703,22.885120391845703,12.313121795654297,17.6159725189209,22.540128707885742,12.013200759887695,17.75627899169922,22.681507110595703,12.144783020019531,17.949329376220703
2059,24.197229003906273,28.257623291015648,20.338983154296898,22.359918212890648,26.161157226562523,18.974938964843773,23.061242675781273,26.932916259765648,19.456964111328148,22.312808990478516,28.616384506225586,15.58772087097168,21.756750106811523,28.025596618652344,15.107037544250488,21.993549346923828,28.269908905029297,15.298112869262695,20.314807891845703,27.124265670776367,12.839803695678711,19.943117141723633,26.722795486450195,12.523764610290527,20.09772491455078,26.885072708129883,12.6470365524292,22.27063751220703,26.839345932006836,17.428558349609375,22.014680862426758,26.561281204223633,17.2098331451416,22.120967864990234,26.674158096313477,17.294349670410156,24.5103816986084,32.097930908203125,16.40428924560547,24.04645347595215,31.595741271972656,16.006763458251953,24.240381240844727,31.800643920898438,16.161476135253906,18.136096954345703,23.22108268737793,12.454571723937988,17.80340003967285,22.869476318359375,12.16219425201416,17.94348907470703,23.013683319091797,12.27678108215332,18.136096954345703
2060,24.086175537109398,28.075646972656273,19.879724121093773,22.279748535156273,26.052301025390648,18.530877685546898,22.835076904296898,26.640863037109398,18.973168945312523,22.385190963745117,28.656490325927734,15.071843147277832,21.829198837280273,28.076509475708008,14.583427429199219,22.0247859954834,28.271678924560547,14.764693260192871,20.308298110961914,27.149991989135742,12.37884521484375,19.93499183654785,26.757835388183594,12.056236267089844,20.062747955322266,26.88634490966797,12.173304557800293,22.277368545532227,26.904993057250977,17.03641128540039,22.019763946533203,26.63060760498047,16.814193725585938,22.10772132873535,26.72093391418457,16.89410400390625,24.513154983520508,32.16748809814453,15.788141250610352,24.046924591064453,31.67361068725586,15.383991241455078,24.207233428955078,31.83712387084961,15.53035831451416,18.12117576599121,23.203922271728516,12.120559692382812,17.787078857421875,22.86018180847168,11.821564674377441,17.902795791625977,22.974693298339844,11.93065071105957,18.12117576599121
2061,23.883660888671898,27.920312500000023,19.946466064453148,22.058465576171898,25.873040771484398,18.530999755859398,22.619012451171898,26.468927001953148,18.997857666015648,22.02743148803711,28.268991470336914,15.278716087341309,21.467605590820312,27.684526443481445,14.779748916625977,21.664262771606445,27.881189346313477,14.965874671936035,20.017343521118164,26.8582763671875,12.609189987182617,19.640188217163086,26.461837768554688,12.280316352844238,19.769182205200195,26.591873168945312,12.399740219116211,22.034303665161133,26.64389991760254,17.18840217590332,21.77484130859375,26.36684799194336,16.962909698486328,21.863290786743164,26.458065032958984,17.044004440307617,24.134550094604492,31.761821746826172,16.05533790588379,23.664459228515625,31.262779235839844,15.644463539123535,23.825927734375,31.428091049194336,15.793421745300293,17.921401977539062,22.990894317626953,12.362672805786133,17.583311080932617,22.642311096191406,12.058112144470215,17.700389862060547,22.758525848388672,12.169462203979492,17.921401977539062
2062,24.292413330078148,28.346673583984398,20.648461914062523,22.446130371093773,26.233483886718773,19.284356689453148,23.013635253906273,26.854730224609398,19.732080078125023,22.482769012451172,28.691450119018555,15.826412200927734,21.92548942565918,28.10352897644043,15.353571891784668,22.120758056640625,28.302860260009766,15.526933670043945,20.455320358276367,27.18092155456543,13.095048904418945,20.082382202148438,26.777986526489258,12.786529541015625,20.209678649902344,26.911800384521484,12.897896766662598,22.34851837158203,26.862699508666992,17.64317512512207,22.09103012084961,26.58325958251953,17.428361892700195,22.17878532409668,26.676307678222656,17.505537033081055,24.650798797607422,32.139312744140625,16.745426177978516,24.184553146362305,31.63495445251465,16.355443954467773,24.344568252563477,31.803852081298828,16.496429443359375,18.24286651611328,23.246501922607422,12.629687309265137,17.908971786499023,22.89368438720703,12.344980239868164,18.02434730529785,23.012531280517578,12.448566436767578,18.24286651611328
2063,24.226861572265648,28.003137207031273,19.707482910156273,22.445367431640648,26.016046142578148,18.302423095703148,22.989251708984398,26.585412597656273,18.767968750000023,22.624046325683594,28.768308639526367,15.124367713928223,22.07207489013672,28.191864013671875,14.612008094787598,22.26442527770996,28.38477897644043,14.803289413452148,20.564241409301758,27.29603385925293,12.309197425842285,20.198326110839844,26.91206932067871,11.967077255249023,20.322616577148438,27.037010192871094,12.0927095413208,22.50091552734375,27.072622299194336,16.98882484436035,22.24770164489746,26.803607940673828,16.757583618164062,22.33379554748535,26.891677856445312,16.841276168823242,24.85927391052246,32.39603042602539,15.740549087524414,24.400951385498047,31.911407470703125,15.31804370880127,24.557703018188477,32.07081604003906,15.472107887268066,18.30828094482422,23.29677963256836,12.172080993652344,17.98063087463379,22.95955467224121,11.857022285461426,18.093326568603516,23.070932388305664,11.972858428955078,18.30828094482422
2064,23.736810302734398,27.736810302734398,19.934045410156273,21.919610595703148,25.724328613281273,18.485375976562523,22.479516601562523,26.310418701171898,18.893945312500023,21.864459991455078,28.028379440307617,15.332606315612793,21.301836013793945,27.446727752685547,14.823945999145508,21.499839782714844,27.64317512512207,14.988601684570312,19.86880874633789,26.665048599243164,12.598885536193848,19.48948097229004,26.27086067199707,12.256769180297852,19.619888305664062,26.400760650634766,12.365623474121094,21.920656204223633,26.497713088989258,17.159334182739258,21.659170150756836,26.221086502075195,16.925851821899414,21.748825073242188,26.312870025634766,16.99884605407715,23.956523895263672,31.52743148803711,16.029321670532227,23.48305320739746,31.030017852783203,15.603720664978027,23.646474838256836,31.195789337158203,15.73798656463623,17.829256057739258,22.86400032043457,12.368942260742188,17.48891830444336,22.517471313476562,12.05367660522461,17.6071720123291,22.63339614868164,12.154212951660156,17.829256057739258
2065,24.107354736328148,28.096276855468773,20.246881103515648,22.257104492187523,25.997125244140648,18.875817871093773,22.691247558593773,26.452539062500023,19.227197265625023,22.2485294342041,28.277116775512695,15.52038288116455,21.68891716003418,27.69387435913086,15.033492088317871,21.843257904052734,27.845680236816406,15.175785064697266,20.255294799804688,26.83338737487793,12.841559410095215,19.877140045166016,26.432069778442383,12.526557922363281,19.978652954101562,26.53382110595703,12.616328239440918,22.19087028503418,26.60856819152832,17.409082412719727,21.93056869506836,26.330158233642578,17.19062614440918,22.00003433227539,26.401220321655273,17.252511978149414,24.403913497924805,31.734130859375,16.3781681060791,23.93226432800293,31.231807708740234,15.981170654296875,24.059223175048828,31.360719680786133,16.094440460205078,18.124086380004883,23.023881912231445,12.459368705749512,17.785470962524414,22.672290802001953,12.167061805725098,17.877458572387695,22.762937545776367,12.25103759765625,18.124086380004883
2066,24.213647460937523,28.063989257812523,19.961022949218773,22.434625244140648,26.090692138671898,18.541802978515648,22.849694824218773,26.515435791015648,18.905633544921898,22.56450653076172,28.88081169128418,15.088177680969238,22.010883331298828,28.299116134643555,14.57757568359375,22.162267684936523,28.45023536682129,14.728331565856934,20.48578643798828,27.346769332885742,12.292241096496582,20.12004280090332,26.95825958251953,11.95561695098877,20.21700096130371,27.05668067932129,12.05250358581543,22.44691276550293,27.06148338317871,17.017253875732422,22.195205688476562,26.789804458618164,16.79006576538086,22.261789321899414,26.85906982421875,16.854503631591797,24.76310157775879,32.402748107910156,15.75363540649414,24.30652618408203,31.91298484802246,15.337964057922363,24.428159713745117,32.03835678100586,15.456841468811035,18.219942092895508,23.311887741088867,12.068483352661133,17.89209747314453,22.970714569091797,11.75905990600586,17.980009078979492,23.058242797851562,11.84830379486084,18.219942092895508
2067,23.851739501953148,27.692071533203148,20.080834960937523,22.045709228515648,25.687219238281273,18.684259033203148,22.470086669921898,26.119409179687523,19.047235107421898,21.863849639892578,27.94861602783203,14.80895709991455,21.305313110351562,27.369508743286133,14.323042869567871,21.45880889892578,27.520082473754883,14.466790199279785,19.814632415771484,26.58592414855957,12.109617233276367,19.435388565063477,26.195438385009766,11.784693717956543,19.53728675842285,26.294103622436523,11.878825187683105,21.917158126831055,26.48581314086914,16.8724422454834,21.657085418701172,26.212793350219727,16.64960289001465,21.726524353027344,26.282384872436523,16.713571548461914,23.940719604492188,31.49600601196289,15.506710052490234,23.469331741333008,31.00425910949707,15.10103988647461,23.596176147460938,31.130138397216797,15.218382835388184,17.775880813598633,22.832056045532227,11.86895751953125,17.4368896484375,22.488256454467773,11.568717956542969,17.528825759887695,22.57655143737793,11.656190872192383,17.775880813598633
2068,24.342340087890648,28.429711914062523,20.524591064453148,22.512475585937523,26.328515625000023,19.181329345703148,22.942437744140648,26.787469482421898,19.526727294921898,22.377216339111328,28.777326583862305,15.471391677856445,21.82542610168457,28.190820693969727,15.004630088806152,21.97607421875,28.343521118164062,15.14091682434082,20.358457565307617,27.31781578063965,12.764079093933105,19.988801956176758,26.914581298828125,12.46320915222168,20.086944580078125,27.017414093017578,12.549102783203125,22.308366775512695,26.94975471496582,17.372314453125,22.0535831451416,26.670812606811523,17.1630859375,22.12106704711914,26.74233627319336,17.22256088256836,24.56873321533203,32.29143142700195,16.280710220336914,24.106903076171875,31.787540435791016,15.899980545043945,24.230194091796875,31.917346954345703,16.00906753540039,18.14168930053711,23.364543914794922,12.244969367980957,17.810325622558594,23.011892318725586,11.965187072753906,17.89944839477539,23.103099822998047,12.046027183532715,18.14168930053711
2069,24.501428222656273,28.472406005859398,20.376733398437523,22.674157714843773,26.403649902343773,18.980859375000023,23.103570556640648,26.854364013671898,19.276635742187523,22.720739364624023,29.09730339050293,15.609943389892578,22.170682907104492,28.51349639892578,15.124824523925781,22.32097053527832,28.66486358642578,15.243977546691895,20.6060733795166,27.57621955871582,12.92699146270752,20.236507415771484,27.179357528686523,12.605575561523438,20.334867477416992,27.279895782470703,12.6832275390625,22.46441078186035,27.15534782409668,17.424013137817383,22.20876121520996,26.879575729370117,17.2004451751709,22.276683807373047,26.9497127532959,17.25376319885254,24.827489852905273,32.59773635864258,16.419553756713867,24.364912033081055,32.10042953491211,16.014108657836914,24.488725662231445,32.227657318115234,16.111663818359375,18.285207748413086,23.492992401123047,12.495495796203613,17.954647064208984,23.146211624145508,12.198084831237793,18.043804168701172,23.235462188720703,12.270265579223633,18.285207748413086
2070,24.308618164062523,28.369409179687523,20.152062988281273,22.469445800781273,26.316461181640648,18.732385253906273,22.770257568359398,26.616235351562523,18.996545410156273,22.57174301147461,28.806997299194336,15.243513107299805,22.01419448852539,28.230907440185547,14.7500638961792,22.124317169189453,28.33738136291504,14.856559753417969,20.550325393676758,27.380447387695312,12.616889953613281,20.17440414428711,26.983417510986328,12.291289329528809,20.246482849121094,27.055023193359375,12.359840393066406,22.40281867980957,27.005754470825195,17.18426513671875,22.143648147583008,26.728469848632812,16.963119506835938,22.193296432495117,26.779006958007812,17.00901985168457,24.741737365722656,32.36552047729492,16.01721954345703,24.272727966308594,31.86659049987793,15.613502502441406,24.36327362060547,31.957902908325195,15.698080062866211,18.297435760498047,23.384279251098633,12.239462852478027,17.961641311645508,23.03708267211914,11.940369606018066,18.026945114135742,23.10080909729004,12.00368881225586,18.297435760498047
